Zini,Age,Mini,Mass,logL,logTe,logg,label,McoreTP,C_O,period0,period1,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Umag,Bmag,Vmag,Rmag,Imag,Jmag,Hmag,Kmag
0.01520,7.00e+09,1.0152795315,1.015,0.193,3.7730,4.295,1,0.000,0.535,0.00,0.00,-1,1.35e-13,0.00,7.642e-01,2.230e-01,2.251e-03,6.161e-04,5.608e-03,-1.000,1.277e-02,4.288,5.010,4.944,4.333,3.975,3.664,3.272,2.957,2.926
0.01520,7.00e+09,1.0308865309,1.030,0.243,3.7749,4.259,1,0.000,0.535,0.00,0.00,-1,1.53e-13,0.00,7.668e-01,2.205e-01,2.229e-03,6.103e-04,5.556e-03,-1.000,1.266e-02,4.162,4.865,4.806,4.204,3.850,3.542,3.155,2.844,2.814
0.01520,7.00e+09,1.0434181690,1.043,0.286,3.7763,4.227,1,0.000,0.535,0.00,0.00,-1,1.71e-13,0.00,7.673e-01,2.201e-01,2.226e-03,6.095e-04,5.549e-03,-1.000,1.265e-02,4.055,4.743,4.690,4.094,3.743,3.438,3.055,2.747,2.717
0.01520,7.00e+09,1.0499999523,1.049,0.310,3.7768,4.208,1,0.000,0.535,0.00,0.00,-1,1.82e-13,0.00,7.672e-01,2.201e-01,2.227e-03,6.099e-04,5.553e-03,-1.000,1.264e-02,3.996,4.680,4.628,4.035,3.685,3.380,2.998,2.692,2.662
0.01520,7.00e+09,1.0537611246,1.053,0.323,3.7770,4.197,1,0.000,0.535,0.00,0.00,-1,1.89e-13,0.00,7.674e-01,2.200e-01,2.226e-03,6.097e-04,5.551e-03,-1.000,1.263e-02,3.962,4.644,4.592,4.000,3.651,3.346,2.965,2.659,2.629
0.01520,7.00e+09,1.0636055470,1.063,0.360,3.7771,4.165,1,0.000,0.535,0.00,0.00,-1,2.09e-13,0.00,7.674e-01,2.199e-01,2.228e-03,6.103e-04,5.557e-03,-1.000,1.266e-02,3.869,4.551,4.498,3.907,3.558,3.254,2.873,2.568,2.538
0.01520,7.00e+09,1.0719305277,1.071,0.392,3.7767,4.134,1,0.000,0.535,0.00,0.00,-1,2.29e-13,0.00,7.668e-01,2.205e-01,2.236e-03,6.125e-04,5.577e-03,-1.000,1.271e-02,3.789,4.475,4.420,3.827,3.478,3.173,2.791,2.485,2.455
0.01520,7.00e+09,1.0823240280,1.081,0.433,3.7755,4.092,1,0.000,0.534,0.00,0.00,-1,2.59e-13,0.00,7.650e-01,2.221e-01,2.256e-03,6.179e-04,5.627e-03,-1.000,1.284e-02,3.687,4.386,4.323,3.726,3.375,3.068,2.683,2.374,2.344
0.01520,7.00e+09,1.0913809538,1.090,0.470,3.7724,4.047,2,0.000,0.535,0.00,0.00,-1,2.91e-13,0.00,7.594e-01,2.275e-01,2.308e-03,6.322e-04,5.756e-03,-1.000,1.311e-02,3.595,4.325,4.248,3.639,3.282,2.970,2.577,2.262,2.230
0.01520,7.00e+09,1.0995706320,1.098,0.502,3.7674,3.999,2,0.000,0.535,0.00,0.00,-1,3.26e-13,0.00,7.517e-01,2.349e-01,2.374e-03,6.502e-04,5.919e-03,-1.000,1.345e-02,3.516,4.298,4.198,3.568,3.201,2.882,2.475,2.149,2.116
0.01520,7.00e+09,1.1000000238,1.099,0.503,3.7670,3.996,2,0.000,0.535,0.00,0.00,-1,3.28e-13,0.00,7.512e-01,2.353e-01,2.378e-03,6.513e-04,5.929e-03,-1.000,1.347e-02,3.512,4.298,4.196,3.565,3.197,2.877,2.469,2.143,2.109
0.01520,7.00e+09,1.1026570797,1.101,0.513,3.7649,3.979,2,0.000,0.535,0.00,0.00,-1,3.4e-13,0.00,7.483e-01,2.381e-01,2.403e-03,6.580e-04,5.989e-03,-1.000,1.360e-02,3.488,4.296,4.184,3.544,3.172,2.848,2.435,2.104,2.070
0.01520,7.00e+09,1.1091170311,1.108,0.529,3.7557,3.928,2,0.000,0.536,0.00,0.00,-1,3.7e-13,0.00,7.387e-01,2.473e-01,2.481e-03,6.790e-04,6.175e-03,-1.000,1.404e-02,3.446,4.362,4.200,3.520,3.130,2.792,2.353,2.001,1.963
0.01520,7.00e+09,1.1130565405,1.112,0.527,3.7451,3.890,2,0.000,0.536,0.00,0.00,-1,3.82e-13,0.00,7.312e-01,2.544e-01,2.539e-03,6.947e-04,6.314e-03,-1.000,1.436e-02,3.453,4.499,4.276,3.549,3.137,2.782,2.313,1.936,1.895
0.01520,7.00e+09,1.1154369116,1.114,0.516,3.7353,3.862,2,0.000,0.536,0.00,0.00,-1,3.83e-13,0.00,7.265e-01,2.590e-01,2.575e-03,7.044e-04,6.401e-03,-1.000,1.454e-02,3.480,4.658,4.373,3.600,3.168,2.797,2.298,1.897,1.854
0.01520,7.00e+09,1.1171011925,1.116,0.507,3.7268,3.838,2,0.000,0.537,0.00,0.00,-1,3.84e-13,0.00,7.235e-01,2.618e-01,2.598e-03,7.105e-04,6.454e-03,-1.000,1.469e-02,3.504,4.804,4.460,3.648,3.197,2.812,2.288,1.865,1.818
0.01520,7.00e+09,1.1186759472,1.117,0.504,3.7186,3.809,2,0.000,0.537,0.00,0.00,-1,3.92e-13,0.00,7.210e-01,2.643e-01,2.616e-03,7.154e-04,6.497e-03,-1.000,1.478e-02,3.511,4.935,4.531,3.683,3.213,2.814,2.264,1.819,1.769
0.01520,7.00e+09,1.1205630302,1.119,0.515,3.7099,3.764,2,0.000,0.537,0.00,0.00,-1,4.21e-13,0.00,7.182e-01,2.669e-01,2.634e-03,7.201e-04,6.539e-03,-1.000,1.486e-02,3.483,5.041,4.573,3.686,3.196,2.782,2.204,1.734,1.682
0.01520,7.00e+09,1.1224043369,1.121,0.542,3.7033,3.710,2,0.000,0.537,0.00,0.00,-1,4.74e-13,0.00,7.156e-01,2.694e-01,2.648e-03,7.239e-04,6.572e-03,-1.000,1.493e-02,3.414,5.079,4.559,3.644,3.138,2.712,2.111,1.623,1.567
0.01520,7.00e+09,1.1229294538,1.121,0.553,3.7017,3.694,2,0.000,0.537,0.00,0.00,-1,4.96e-13,0.00,7.149e-01,2.702e-01,2.651e-03,7.249e-04,6.580e-03,-1.000,1.495e-02,3.387,5.077,4.545,3.623,3.113,2.685,2.079,1.586,1.530
0.01520,7.00e+09,1.1234713793,1.122,0.567,3.7005,3.675,2,0.000,0.537,0.00,0.00,-1,5.23e-13,0.00,7.140e-01,2.710e-01,2.653e-03,7.259e-04,6.587e-03,-1.000,1.495e-02,3.352,5.060,4.520,3.592,3.080,2.649,2.039,1.542,1.486
0.01520,7.00e+09,1.1250339746,1.123,0.612,3.6976,3.618,3,0.000,0.535,0.00,0.00,-1,6.14e-13,0.00,7.113e-01,2.737e-01,2.652e-03,7.310e-04,6.606e-03,-1.000,1.499e-02,3.239,4.997,4.433,3.491,2.972,2.536,1.916,1.411,1.353
0.01520,7.00e+09,1.1262800694,1.125,0.653,3.6957,3.570,3,0.000,0.529,0.00,0.00,-1,7.1e-13,0.00,7.087e-01,2.762e-01,2.627e-03,7.502e-04,6.619e-03,-1.000,1.506e-02,3.137,4.926,4.347,3.396,2.873,2.434,1.807,1.297,1.239
0.01520,7.00e+09,1.1277300119,1.126,0.705,3.6937,3.511,3,0.000,0.512,0.00,0.00,-1,8.53e-13,0.00,7.052e-01,2.796e-01,2.548e-03,8.253e-04,6.632e-03,-1.000,1.512e-02,3.007,4.828,4.235,3.275,2.748,2.305,1.671,1.155,1.096
0.01520,7.00e+09,1.1288019419,1.127,0.748,3.6924,3.464,3,0.000,0.493,0.00,0.00,-1,9.92e-13,0.00,7.025e-01,2.824e-01,2.457e-03,9.321e-04,6.640e-03,-1.000,1.514e-02,2.900,4.744,4.141,3.174,2.644,2.198,1.560,1.041,0.981
0.01520,7.00e+09,1.1300029755,1.128,0.799,3.6910,3.407,3,0.000,0.473,0.00,0.00,-1,1.19e-12,0.00,6.995e-01,2.853e-01,2.360e-03,1.053e-03,6.647e-03,-1.000,1.516e-02,2.771,4.643,4.026,3.052,2.518,2.070,1.426,0.903,0.842
0.01520,7.00e+09,1.1309193373,1.129,0.842,3.6897,3.359,3,0.000,0.461,0.00,0.00,-1,1.39e-12,0.00,6.973e-01,2.876e-01,2.299e-03,1.131e-03,6.652e-03,-1.000,1.517e-02,2.664,4.558,3.931,2.950,2.413,1.963,1.314,0.788,0.726
0.01520,7.00e+09,1.1317752600,1.130,0.886,3.6885,3.311,3,0.000,0.451,0.00,0.00,-1,1.61e-12,0.00,6.953e-01,2.895e-01,2.254e-03,1.189e-03,6.655e-03,-1.000,1.517e-02,2.556,4.474,3.835,2.848,2.308,1.855,1.202,0.673,0.610
0.01520,7.00e+09,1.1325193644,1.131,0.927,3.6872,3.266,3,0.000,0.445,0.00,0.00,-1,1.87e-12,0.00,6.938e-01,2.910e-01,2.223e-03,1.229e-03,6.658e-03,-1.000,1.520e-02,2.454,4.395,3.745,2.751,2.209,1.753,1.096,0.563,0.500
0.01520,7.00e+09,1.1334133148,1.132,0.980,3.6855,3.206,3,0.000,0.439,0.00,0.00,-1,2.25e-12,0.00,6.923e-01,2.925e-01,2.194e-03,1.265e-03,6.660e-03,-1.000,1.520e-02,2.321,4.294,3.629,2.626,2.079,1.621,0.957,0.419,0.355
0.01520,7.00e+09,1.1340355873,1.132,1.020,3.6841,3.160,3,0.000,0.436,0.00,0.00,-1,2.61e-12,0.00,6.914e-01,2.934e-01,2.178e-03,1.285e-03,6.662e-03,-1.000,1.522e-02,2.219,4.219,3.541,2.531,1.981,1.520,0.851,0.310,0.245
0.01520,7.00e+09,1.1347559690,1.133,1.071,3.6822,3.102,3,0.000,0.433,0.00,0.00,-1,3.13e-12,0.00,6.906e-01,2.942e-01,2.164e-03,1.304e-03,6.663e-03,-1.000,1.524e-02,2.092,4.126,3.432,2.413,1.858,1.393,0.717,0.171,0.105
0.01520,7.00e+09,1.1352925301,1.133,1.112,3.6806,3.054,3,0.000,0.431,0.00,0.00,-1,3.63e-12,0.00,6.901e-01,2.947e-01,2.156e-03,1.314e-03,6.664e-03,-1.000,1.523e-02,1.989,4.052,3.346,2.318,1.760,1.291,0.610,0.059,-0.008
0.01520,7.00e+09,1.1358944178,1.134,1.163,3.6785,2.996,3,0.000,0.430,0.00,0.00,-1,4.36e-12,0.00,6.897e-01,2.951e-01,2.149e-03,1.323e-03,6.664e-03,-1.000,1.524e-02,1.863,3.963,3.241,2.203,1.639,1.167,0.477,-0.079,-0.148
0.01520,7.00e+09,1.1364488602,1.134,1.215,3.6763,2.935,3,0.000,0.429,0.00,0.00,-1,5.26e-12,0.00,6.895e-01,2.953e-01,2.146e-03,1.327e-03,6.664e-03,-1.000,1.523e-02,1.733,3.878,3.135,2.086,1.516,1.039,0.341,-0.221,-0.292
0.01520,7.00e+09,1.1369296312,1.135,1.264,3.6740,2.877,3,0.000,0.429,0.00,0.00,-1,6.29e-12,0.00,6.894e-01,2.954e-01,2.145e-03,1.329e-03,6.664e-03,-1.000,1.523e-02,1.610,3.798,3.035,1.975,1.399,0.917,0.211,-0.358,-0.430
0.01520,7.00e+09,1.1373693943,1.135,1.314,3.6717,2.818,3,0.000,0.429,0.00,0.00,-1,7.55e-12,0.00,6.894e-01,2.954e-01,2.144e-03,1.330e-03,6.665e-03,-1.000,1.523e-02,1.485,3.719,2.935,1.863,1.281,0.795,0.080,-0.496,-0.570
0.01520,7.00e+09,1.1377764940,1.136,1.364,3.6692,2.758,3,0.000,0.429,0.00,0.00,-1,9.08e-12,0.00,6.894e-01,2.954e-01,2.144e-03,1.330e-03,6.665e-03,-1.000,1.523e-02,1.359,3.641,2.836,1.750,1.162,0.671,-0.054,-0.636,-0.712
0.01520,7.00e+09,1.1381311417,1.136,1.412,3.6668,2.700,3,0.000,0.429,0.00,0.00,-1,1.08e-11,0.00,6.894e-01,2.954e-01,2.143e-03,1.331e-03,6.665e-03,-1.000,1.523e-02,1.240,3.569,2.743,1.645,1.050,0.554,-0.180,-0.768,-0.847
0.01520,7.00e+09,1.1384712458,1.136,1.462,3.6642,2.641,3,0.000,0.429,0.00,0.00,-1,1.3e-11,0.00,6.894e-01,2.954e-01,2.143e-03,1.331e-03,6.665e-03,-1.000,1.523e-02,1.116,3.497,2.648,1.537,0.935,0.433,-0.311,-0.906,-0.986
0.01520,7.00e+09,1.1387799978,1.136,1.509,3.6617,2.583,3,0.000,0.429,0.00,0.00,-1,1.55e-11,0.00,6.894e-01,2.954e-01,2.143e-03,1.331e-03,6.665e-03,-1.000,1.523e-02,0.998,3.430,2.558,1.435,0.825,0.318,-0.436,-1.038,-1.121
0.01520,7.00e+09,1.1390830278,1.136,1.554,3.6592,2.529,3,0.000,0.429,0.00,0.00,-1,1.83e-11,0.00,6.894e-01,2.954e-01,2.142e-03,1.332e-03,6.665e-03,-1.000,1.523e-02,0.886,3.368,2.473,1.338,0.721,0.209,-0.554,-1.163,-1.248
0.01520,7.00e+09,1.1394776106,1.137,1.597,3.6569,2.476,3,0.000,0.428,0.00,0.00,-1,2.15e-11,0.00,6.894e-01,2.954e-01,2.142e-03,1.332e-03,6.665e-03,-1.000,1.522e-02,0.777,3.309,2.392,1.244,0.621,0.104,-0.669,-1.284,-1.371
0.01520,7.00e+09,1.1397138834,1.137,1.568,3.6589,2.513,3,0.000,0.428,0.00,0.00,-1,1.95e-11,0.00,6.894e-01,2.954e-01,2.142e-03,1.333e-03,6.665e-03,-1.000,1.522e-02,0.850,3.339,2.441,1.304,0.686,0.174,-0.591,-1.200,-1.286
0.01520,7.00e+09,1.1398669481,1.137,1.528,3.6616,2.564,3,0.000,0.428,0.00,0.00,-1,1.68e-11,0.00,6.894e-01,2.954e-01,2.142e-03,1.333e-03,6.665e-03,-1.000,1.522e-02,0.950,3.388,2.513,1.388,0.778,0.271,-0.484,-1.086,-1.169
0.01520,7.00e+09,1.1399004459,1.137,1.520,3.6621,2.574,3,0.000,0.428,0.00,0.00,-1,1.63e-11,0.00,6.894e-01,2.954e-01,2.142e-03,1.333e-03,6.665e-03,-1.000,1.522e-02,0.970,3.397,2.527,1.405,0.796,0.290,-0.462,-1.063,-1.146
0.01520,7.00e+09,1.1399919987,1.137,1.538,3.6610,2.552,3,0.000,0.428,0.00,0.00,-1,1.73e-11,0.00,6.894e-01,2.954e-01,2.141e-03,1.333e-03,6.665e-03,-1.000,1.522e-02,0.925,3.373,2.493,1.366,0.755,0.246,-0.510,-1.114,-1.197
0.01520,7.00e+09,1.1402344704,1.137,1.586,3.6583,2.493,3,0.000,0.428,0.00,0.00,-1,2.05e-11,0.00,6.894e-01,2.954e-01,2.141e-03,1.333e-03,6.665e-03,-1.000,1.522e-02,0.806,3.309,2.405,1.263,0.644,0.130,-0.637,-1.248,-1.334
0.01520,7.00e+09,1.1404733658,1.137,1.633,3.6555,2.435,3,0.000,0.428,0.00,0.00,-1,2.44e-11,0.00,6.893e-01,2.954e-01,2.141e-03,1.334e-03,6.665e-03,-1.000,1.522e-02,0.687,3.250,2.317,1.161,0.534,0.015,-0.764,-1.382,-1.471
0.01520,7.00e+09,1.1406955719,1.137,1.681,3.6528,2.376,3,0.000,0.428,0.00,0.00,-1,2.91e-11,0.00,6.893e-01,2.954e-01,2.141e-03,1.334e-03,6.665e-03,-1.000,1.522e-02,0.568,3.196,2.233,1.062,0.427,-0.100,-0.890,-1.515,-1.607
