Zini,Age,Mini,Mass,logL,logTe,logg,label,McoreTP,C_O,period0,period1,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Umag,Bmag,Vmag,Rmag,Imag,Jmag,Hmag,Kmag
0.01520,3.00e+09,0.3495603204,0.350,-1.917,3.5111,4.895,0,0.000,0.545,0.00,0.00,-1,0,0.00,7.091e-01,2.756e-01,2.746e-03,7.408e-04,6.719e-03,-1.000,1.527e-02,9.562,14.702,13.186,11.585,10.430,9.022,7.727,7.183,6.923
0.01520,3.00e+09,0.3500000238,0.350,-1.916,3.5112,4.895,0,0.000,0.545,0.00,0.00,-1,9.21e-16,0.00,7.091e-01,2.756e-01,2.746e-03,7.408e-04,6.719e-03,-1.000,1.527e-02,9.559,14.697,13.181,11.581,10.426,9.019,7.725,7.180,6.920
0.01520,3.00e+09,0.3512056470,0.351,-1.912,3.5115,4.894,0,0.000,0.545,0.00,0.00,-1,9.29e-16,0.00,7.091e-01,2.756e-01,2.746e-03,7.408e-04,6.719e-03,-1.000,1.527e-02,9.549,14.681,13.167,11.567,10.414,9.009,7.716,7.171,6.912
0.01520,3.00e+09,0.4000000358,0.400,-1.774,3.5225,4.856,0,0.000,0.545,0.00,0.00,-1,1.25e-15,0.00,7.092e-01,2.756e-01,2.746e-03,7.408e-04,6.719e-03,-1.000,1.527e-02,9.204,14.089,12.629,11.068,9.959,8.632,7.395,6.844,6.593
0.01520,3.00e+09,0.4500000477,0.450,-1.624,3.5345,4.806,1,0.000,0.545,0.00,0.00,-1,1.76e-15,0.00,7.092e-01,2.755e-01,2.746e-03,7.408e-04,6.719e-03,-1.000,1.527e-02,8.831,13.463,12.057,10.533,9.469,8.229,7.051,6.491,6.248
0.01520,3.00e+09,0.5000000000,0.500,-1.470,3.5492,4.756,1,0.000,0.545,0.00,0.00,-1,2.53e-15,0.00,7.092e-01,2.755e-01,2.746e-03,7.408e-04,6.719e-03,-1.000,1.527e-02,8.444,12.811,11.451,9.967,8.950,7.812,6.702,6.129,5.894
0.01520,3.00e+09,0.5091221333,0.509,-1.439,3.5528,4.747,1,0.000,0.545,0.00,0.00,-1,2.72e-15,0.00,7.103e-01,2.745e-01,2.736e-03,7.381e-04,6.694e-03,-1.000,1.521e-02,8.367,12.678,11.325,9.849,8.843,7.728,6.633,6.056,5.824
0.01520,3.00e+09,0.5500000119,0.550,-1.306,3.5680,4.708,1,0.000,0.545,0.00,0.00,-1,3.71e-15,0.00,7.163e-01,2.688e-01,2.682e-03,7.238e-04,6.565e-03,-1.000,1.491e-02,8.034,12.148,10.806,9.363,8.395,7.374,6.340,5.747,5.530
0.01520,3.00e+09,0.6000000238,0.600,-1.142,3.5912,4.674,1,0.000,0.545,0.00,0.00,-1,5.39e-15,0.00,7.174e-01,2.678e-01,2.674e-03,7.214e-04,6.544e-03,-1.000,1.487e-02,7.624,11.212,10.073,8.761,7.850,6.950,5.960,5.327,5.168
0.01520,3.00e+09,0.6135179996,0.613,-1.096,3.5989,4.669,1,0.000,0.545,0.00,0.00,-1,5.96e-15,0.00,7.176e-01,2.675e-01,2.671e-03,7.208e-04,6.538e-03,-1.000,1.486e-02,7.509,10.833,9.760,8.494,7.629,6.839,5.890,5.212,5.083
0.01520,3.00e+09,0.6499999762,0.650,-0.977,3.6189,4.655,1,0.000,0.545,0.00,0.00,-1,7.73e-15,0.00,7.184e-01,2.668e-01,2.665e-03,7.191e-04,6.523e-03,-1.000,1.485e-02,7.212,10.298,9.246,8.025,7.222,6.546,5.658,4.961,4.851
0.01520,3.00e+09,0.6576489806,0.658,-0.952,3.6234,4.654,1,0.000,0.545,0.00,0.00,-1,8.16e-15,0.00,7.185e-01,2.667e-01,2.664e-03,7.188e-04,6.520e-03,-1.000,1.483e-02,7.149,10.177,9.133,7.925,7.136,6.484,5.611,4.910,4.804
0.01520,3.00e+09,0.7000000477,0.700,-0.818,3.6477,4.644,1,0.000,0.545,0.00,0.00,-1,1.09e-14,0.00,7.193e-01,2.659e-01,2.657e-03,7.171e-04,6.505e-03,-1.000,1.475e-02,6.816,9.454,8.518,7.401,6.695,6.138,5.343,4.682,4.596
0.01520,3.00e+09,0.7278609276,0.728,-0.733,3.6639,4.641,1,0.000,0.541,0.00,0.00,-1,1.3e-14,0.00,7.199e-01,2.654e-01,2.632e-03,7.152e-04,6.494e-03,-1.000,1.472e-02,6.601,8.957,8.123,7.070,6.422,5.911,5.174,4.559,4.483
0.01520,3.00e+09,0.7500000000,0.750,-0.667,3.6764,4.637,1,0.000,0.537,0.00,0.00,-1,1.5e-14,0.00,7.203e-01,2.649e-01,2.614e-03,7.140e-04,6.487e-03,-1.000,1.476e-02,6.436,8.573,7.829,6.824,6.219,5.737,5.045,4.470,4.401
0.01520,3.00e+09,0.7919635177,0.792,-0.551,3.6942,4.616,1,0.000,0.537,0.00,0.00,-1,1.95e-14,0.00,7.216e-01,2.637e-01,2.604e-03,7.112e-04,6.462e-03,-1.000,1.469e-02,6.147,7.974,7.368,6.431,5.885,5.441,4.812,4.293,4.232
0.01520,3.00e+09,0.8000000119,0.800,-0.529,3.6976,4.612,1,0.000,0.537,0.00,0.00,-1,2.05e-14,0.00,7.218e-01,2.635e-01,2.602e-03,7.107e-04,6.458e-03,-1.000,1.467e-02,6.092,7.865,7.285,6.360,5.824,5.387,4.769,4.260,4.201
0.01520,3.00e+09,0.8086178303,0.809,-0.506,3.7011,4.608,1,0.000,0.537,0.00,0.00,-1,2.16e-14,0.00,7.221e-01,2.632e-01,2.599e-03,7.100e-04,6.452e-03,-1.000,1.465e-02,6.034,7.750,7.198,6.286,5.760,5.330,4.723,4.224,4.167
0.01520,3.00e+09,0.8500000238,0.850,-0.397,3.7173,4.585,1,0.000,0.537,0.00,0.00,-1,2.78e-14,0.00,7.235e-01,2.619e-01,2.588e-03,7.070e-04,6.424e-03,-1.000,1.459e-02,5.761,7.218,6.794,5.945,5.464,5.062,4.510,4.057,4.007
0.01520,3.00e+09,0.8844463825,0.884,-0.308,3.7298,4.564,1,0.000,0.537,0.00,0.00,-1,3.43e-14,0.00,7.250e-01,2.605e-01,2.576e-03,7.037e-04,6.395e-03,-1.000,1.452e-02,5.541,6.809,6.480,5.681,5.231,4.851,4.337,3.918,3.873
0.01520,3.00e+09,0.9000000358,0.900,-0.269,3.7352,4.554,1,0.000,0.537,0.00,0.00,-1,3.76e-14,0.00,7.257e-01,2.599e-01,2.570e-03,7.022e-04,6.381e-03,-1.000,1.448e-02,5.443,6.631,6.343,5.567,5.129,4.758,4.261,3.857,3.813
0.01520,3.00e+09,0.9220139384,0.922,-0.214,3.7424,4.538,1,0.000,0.537,0.00,0.00,-1,4.3e-14,0.00,7.269e-01,2.587e-01,2.560e-03,6.995e-04,6.357e-03,-1.000,1.443e-02,5.305,6.394,6.156,5.411,4.989,4.629,4.153,3.767,3.726
0.01520,3.00e+09,0.9500000477,0.950,-0.145,3.7512,4.517,1,0.000,0.537,0.00,0.00,-1,5.08e-14,0.00,7.284e-01,2.572e-01,2.547e-03,6.960e-04,6.325e-03,-1.000,1.441e-02,5.133,6.104,5.926,5.219,4.815,4.469,4.019,3.653,3.615
0.01520,3.00e+09,0.9504350424,0.950,-0.144,3.7513,4.517,1,0.000,0.537,0.00,0.00,-1,5.1e-14,0.00,7.285e-01,2.571e-01,2.547e-03,6.959e-04,6.325e-03,-1.000,1.441e-02,5.130,6.100,5.922,5.216,4.812,4.467,4.017,3.651,3.614
0.01520,3.00e+09,0.9774947762,0.977,-0.078,3.7591,4.494,1,0.000,0.537,0.00,0.00,-1,6.01e-14,0.00,7.305e-01,2.552e-01,2.530e-03,6.914e-04,6.284e-03,-1.000,1.431e-02,4.965,5.840,5.708,5.035,4.648,4.315,3.886,3.538,3.503
0.01520,3.00e+09,1.0000000000,1.000,-0.023,3.7653,4.475,1,0.000,0.537,0.00,0.00,-1,6.89e-14,0.00,7.324e-01,2.534e-01,2.515e-03,6.874e-04,6.248e-03,-1.000,1.423e-02,4.829,5.630,5.534,4.888,4.513,4.189,3.777,3.444,3.411
0.01520,3.00e+09,1.0034502745,1.004,-0.015,3.7662,4.471,1,0.000,0.537,0.00,0.00,-1,7e-14,0.00,7.327e-01,2.531e-01,2.512e-03,6.866e-04,6.241e-03,-1.000,1.421e-02,4.808,5.599,5.508,4.865,4.492,4.170,3.760,3.429,3.397
0.01520,3.00e+09,1.0288093090,1.029,0.046,3.7725,4.446,1,0.000,0.536,0.00,0.00,-1,7.88e-14,0.00,7.356e-01,2.503e-01,2.488e-03,6.802e-04,6.184e-03,-1.000,1.409e-02,4.655,5.381,5.318,4.703,4.342,4.030,3.637,3.320,3.289
0.01520,3.00e+09,1.0499999523,1.050,0.096,3.7775,4.425,1,0.000,0.536,0.00,0.00,-1,8.71e-14,0.00,7.382e-01,2.478e-01,2.467e-03,6.744e-04,6.132e-03,-1.000,1.399e-02,4.529,5.202,5.163,4.569,4.218,3.914,3.535,3.228,3.199
0.01520,3.00e+09,1.0564303398,1.056,0.112,3.7790,4.418,1,0.000,0.536,0.00,0.00,-1,8.97e-14,0.00,7.393e-01,2.468e-01,2.458e-03,6.720e-04,6.110e-03,-1.000,1.395e-02,4.491,5.149,5.116,4.529,4.181,3.879,3.503,3.200,3.172
0.01520,3.00e+09,1.0789517164,1.078,0.165,3.7838,4.393,1,0.000,0.536,0.00,0.00,-1,9.95e-14,0.00,7.434e-01,2.429e-01,2.424e-03,6.630e-04,6.030e-03,-1.000,1.376e-02,4.358,4.973,4.957,4.389,4.051,3.757,3.393,3.101,3.074
0.01520,3.00e+09,1.1000000238,1.099,0.214,3.7881,4.369,1,0.000,0.536,0.00,0.00,-1,1.1e-13,0.00,7.476e-01,2.389e-01,2.390e-03,6.538e-04,5.947e-03,-1.000,1.352e-02,4.235,4.814,4.811,4.261,3.931,3.643,3.291,3.007,2.981
0.01520,3.00e+09,1.1021292210,1.101,0.219,3.7885,4.367,1,0.000,0.536,0.00,0.00,-1,1.11e-13,0.00,7.479e-01,2.386e-01,2.388e-03,6.532e-04,5.941e-03,-1.000,1.350e-02,4.222,4.798,4.796,4.248,3.919,3.632,3.280,2.997,2.972
0.01520,3.00e+09,1.1227853298,1.122,0.267,3.7924,4.342,1,0.000,0.535,0.00,0.00,-1,1.22e-13,0.00,7.511e-01,2.355e-01,2.366e-03,6.475e-04,5.891e-03,-1.000,1.340e-02,4.102,4.646,4.656,4.124,3.802,3.521,3.179,2.904,2.880
0.01520,3.00e+09,1.1416765451,1.141,0.310,3.7956,4.319,1,0.000,0.535,0.00,0.00,-1,1.32e-13,0.00,7.537e-01,2.330e-01,2.349e-03,6.431e-04,5.853e-03,-1.000,1.330e-02,3.994,4.514,4.531,4.012,3.696,3.421,3.087,2.819,2.796
0.01520,3.00e+09,1.1499999762,1.149,0.329,3.7970,4.309,1,0.000,0.535,0.00,0.00,-1,1.37e-13,0.00,7.548e-01,2.320e-01,2.343e-03,6.415e-04,5.839e-03,-1.000,1.326e-02,3.947,4.458,4.477,3.963,3.651,3.377,3.047,2.782,2.758
0.01520,3.00e+09,1.1696839333,1.169,0.372,3.7997,4.285,1,0.000,0.535,0.00,0.00,-1,1.49e-13,0.00,7.544e-01,2.322e-01,2.353e-03,6.442e-04,5.865e-03,-1.000,1.338e-02,3.840,4.333,4.356,3.853,3.546,3.277,2.953,2.694,2.671
0.01520,3.00e+09,1.1903841496,1.190,0.415,3.8018,4.258,1,0.000,0.535,0.00,0.00,-1,1.62e-13,0.00,7.539e-01,2.327e-01,2.364e-03,6.477e-04,5.897e-03,-1.000,1.344e-02,3.734,4.214,4.238,3.745,3.442,3.176,2.857,2.603,2.580
0.01520,3.00e+09,1.2000000477,1.199,0.433,3.8024,4.246,1,0.000,0.535,0.00,0.00,-1,1.67e-13,0.00,7.536e-01,2.329e-01,2.371e-03,6.494e-04,5.913e-03,-1.000,1.349e-02,3.687,4.163,4.188,3.697,3.396,3.131,2.814,2.561,2.538
0.01520,3.00e+09,1.2068902254,1.206,0.446,3.8027,4.236,1,0.000,0.534,0.00,0.00,-1,1.71e-13,0.00,7.536e-01,2.329e-01,2.371e-03,6.495e-04,5.914e-03,-1.000,1.348e-02,3.655,4.130,4.155,3.665,3.364,3.099,2.783,2.531,2.508
0.01520,3.00e+09,1.2500000000,1.250,0.524,3.8034,4.177,1,0.000,0.534,0.00,0.00,-1,1.97e-13,0.00,7.536e-01,2.330e-01,2.373e-03,6.505e-04,5.925e-03,-1.000,1.347e-02,3.461,3.934,3.955,3.469,3.170,2.907,2.593,2.342,2.320
0.01520,3.00e+09,1.2903403044,1.290,0.593,3.8022,4.116,1,0.000,0.533,0.00,0.00,-1,2.22e-13,0.00,7.535e-01,2.330e-01,2.376e-03,6.494e-04,5.937e-03,-1.000,1.351e-02,3.287,3.769,3.784,3.295,2.994,2.730,2.412,2.160,2.137
0.01520,3.00e+09,1.2999999523,1.300,0.610,3.8017,4.101,1,0.000,0.533,0.00,0.00,-1,2.28e-13,0.00,7.535e-01,2.330e-01,2.376e-03,6.492e-04,5.941e-03,-1.000,1.352e-02,3.246,3.732,3.744,3.254,2.953,2.688,2.369,2.116,2.092
0.01520,3.00e+09,1.3006699085,1.300,0.611,3.8016,4.100,1,0.000,0.533,0.00,0.00,-1,2.29e-13,0.00,7.535e-01,2.330e-01,2.377e-03,6.492e-04,5.941e-03,-1.000,1.352e-02,3.243,3.730,3.742,3.251,2.950,2.685,2.366,2.113,2.089
0.01520,3.00e+09,1.3279876709,1.328,0.658,3.7991,4.052,1,0.000,0.533,0.00,0.00,-1,2.48e-13,0.00,7.523e-01,2.341e-01,2.386e-03,6.496e-04,5.973e-03,-1.000,1.355e-02,3.126,3.631,3.635,3.136,2.830,2.561,2.236,1.978,1.954
0.01520,3.00e+09,1.3500001431,1.350,0.694,3.7965,4.012,1,0.000,0.532,0.00,0.00,-1,2.64e-13,0.00,7.514e-01,2.351e-01,2.394e-03,6.505e-04,5.999e-03,-1.000,1.358e-02,3.034,3.557,3.554,3.046,2.736,2.463,2.131,1.868,1.843
0.01520,3.00e+09,1.3681583405,1.368,0.726,3.7939,3.976,1,0.000,0.533,0.00,0.00,-1,2.78e-13,0.00,7.510e-01,2.354e-01,2.397e-03,6.512e-04,6.001e-03,-1.000,1.359e-02,2.956,3.498,3.488,2.970,2.655,2.378,2.040,1.772,1.747
0.01520,3.00e+09,1.3962732553,1.396,0.774,3.7892,3.917,1,0.000,0.533,0.00,0.00,-1,3.02e-13,0.00,7.502e-01,2.361e-01,2.403e-03,6.527e-04,6.007e-03,-1.000,1.366e-02,2.835,3.418,3.389,2.853,2.530,2.246,1.896,1.619,1.591
0.01520,3.00e+09,1.4000000954,1.400,0.781,3.7885,3.909,1,0.000,0.534,0.00,0.00,-1,3.05e-13,0.00,7.501e-01,2.362e-01,2.404e-03,6.529e-04,6.008e-03,-1.000,1.367e-02,2.818,3.408,3.376,2.838,2.513,2.228,1.876,1.598,1.570
0.01520,3.00e+09,1.4089819193,1.409,0.797,3.7868,3.889,1,0.000,0.534,0.00,0.00,-1,3.13e-13,0.00,7.498e-01,2.365e-01,2.406e-03,6.540e-04,6.009e-03,-1.000,1.369e-02,2.778,3.382,3.344,2.799,2.471,2.184,1.828,1.546,1.518
0.01520,3.00e+09,1.4248235226,1.425,0.829,3.7845,3.852,1,0.000,0.534,0.00,0.00,-1,3.3e-13,0.00,7.490e-01,2.373e-01,2.410e-03,6.563e-04,6.014e-03,-1.000,1.369e-02,2.697,3.321,3.274,2.720,2.388,2.097,1.735,1.449,1.420
0.01520,3.00e+09,1.4332050085,1.433,0.869,3.7875,3.827,1,0.000,0.535,0.00,0.00,-1,3.6e-13,0.00,7.487e-01,2.377e-01,2.412e-03,6.573e-04,6.016e-03,-1.000,1.369e-02,2.597,3.197,3.156,2.615,2.290,2.004,1.649,1.370,1.341
0.01520,3.00e+09,1.4384423494,1.438,0.909,3.7919,3.806,1,0.000,0.535,0.00,0.00,-1,3.95e-13,0.00,7.484e-01,2.379e-01,2.414e-03,6.579e-04,6.017e-03,-1.000,1.369e-02,2.497,3.062,3.031,2.509,2.193,1.914,1.571,1.301,1.274
0.01520,3.00e+09,1.4398778677,1.440,0.945,3.7971,3.791,1,0.000,0.535,0.00,0.00,-1,4.34e-13,0.00,7.483e-01,2.380e-01,2.414e-03,6.582e-04,6.018e-03,-1.000,1.369e-02,2.406,2.936,2.914,2.413,2.106,1.836,1.506,1.247,1.221
0.01520,3.00e+09,1.4404816628,1.441,0.982,3.8019,3.774,1,0.000,0.535,0.00,0.00,-1,4.81e-13,0.00,7.483e-01,2.380e-01,2.414e-03,6.583e-04,6.018e-03,-1.000,1.369e-02,2.314,2.814,2.797,2.315,2.018,1.756,1.438,1.189,1.164
0.01520,3.00e+09,1.4407371283,1.441,1.005,3.8046,3.762,1,0.000,0.535,0.00,0.00,-1,5.13e-13,0.00,7.483e-01,2.380e-01,2.415e-03,6.583e-04,6.018e-03,-1.000,1.369e-02,2.258,2.741,2.726,2.255,1.963,1.706,1.395,1.152,1.128
0.01520,3.00e+09,1.4408490658,1.441,0.987,3.8027,3.772,2,0.000,0.535,0.00,0.00,-1,4.9e-13,0.00,7.483e-01,2.380e-01,2.415e-03,6.583e-04,6.018e-03,-1.000,1.369e-02,2.303,2.798,2.781,2.302,2.007,1.746,1.430,1.183,1.158
0.01520,3.00e+09,1.4413135052,1.441,0.967,3.7924,3.751,2,0.000,0.535,0.00,0.00,-1,4.78e-13,0.00,7.482e-01,2.381e-01,2.415e-03,6.584e-04,6.018e-03,-1.000,1.369e-02,2.352,2.917,2.882,2.363,2.048,1.770,1.428,1.160,1.133
0.01520,3.00e+09,1.4439235926,1.444,0.967,3.7719,3.670,2,0.000,0.536,0.00,0.00,-1,5.19e-13,0.00,7.413e-01,2.448e-01,2.465e-03,6.718e-04,6.136e-03,-1.000,1.392e-02,2.352,3.099,2.997,2.392,2.037,1.726,1.331,1.019,0.986
0.01520,3.00e+09,1.4466820955,1.447,0.940,3.7584,3.644,2,0.000,0.537,0.00,0.00,-1,4.98e-13,0.00,7.292e-01,2.564e-01,2.557e-03,6.965e-04,6.354e-03,-1.000,1.443e-02,2.421,3.314,3.152,2.486,2.103,1.770,1.339,0.995,0.958
0.01520,3.00e+09,1.4482474327,1.448,0.913,3.7494,3.636,2,0.000,0.537,0.00,0.00,-1,4.7e-13,0.00,7.240e-01,2.613e-01,2.597e-03,7.073e-04,6.450e-03,-1.000,1.465e-02,2.489,3.486,3.279,2.572,2.171,1.823,1.367,1.002,0.962
0.01520,3.00e+09,1.4492826462,1.449,0.890,3.7426,3.632,2,0.000,0.537,0.00,0.00,-1,4.46e-13,0.00,7.212e-01,2.641e-01,2.619e-03,7.133e-04,6.502e-03,-1.000,1.476e-02,2.546,3.630,3.384,2.646,2.230,1.871,1.395,1.014,0.972
0.01520,3.00e+09,1.4500000477,1.450,0.873,3.7375,3.628,2,0.000,0.537,0.00,0.00,-1,4.3e-13,0.00,7.196e-01,2.656e-01,2.632e-03,7.166e-04,6.531e-03,-1.000,1.482e-02,2.588,3.737,3.462,2.700,2.273,1.906,1.414,1.020,0.977
0.01520,3.00e+09,1.4505515099,1.450,0.856,3.7322,3.624,2,0.000,0.537,0.00,0.00,-1,4.14e-13,0.00,7.180e-01,2.671e-01,2.644e-03,7.198e-04,6.559e-03,-1.000,1.488e-02,2.630,3.856,3.545,2.757,2.320,1.943,1.436,1.028,0.983
0.01520,3.00e+09,1.4517428875,1.452,0.838,3.7212,3.598,2,0.000,0.537,0.00,0.00,-1,4.06e-13,0.00,7.152e-01,2.698e-01,2.660e-03,7.246e-04,6.600e-03,-1.000,1.500e-02,2.674,4.061,3.673,2.834,2.372,1.978,1.436,1.000,0.951
0.01520,3.00e+09,1.4532482624,1.453,0.865,3.7104,3.529,2,0.000,0.531,0.00,0.00,-1,4.61e-13,0.00,7.114e-01,2.735e-01,2.645e-03,7.402e-04,6.636e-03,-1.000,1.509e-02,2.608,4.162,3.695,2.806,2.320,1.907,1.329,0.863,0.811
0.01520,3.00e+09,1.4535789490,1.454,0.876,3.7084,3.510,2,0.000,0.528,0.00,0.00,-1,4.83e-13,0.00,7.105e-01,2.744e-01,2.629e-03,7.491e-04,6.642e-03,-1.000,1.513e-02,2.579,4.164,3.682,2.785,2.294,1.878,1.294,0.822,0.769
0.01520,3.00e+09,1.4540038109,1.454,0.897,3.7065,3.482,3,0.000,0.506,0.00,0.00,-1,5.22e-13,0.00,7.088e-01,2.760e-01,2.523e-03,8.603e-04,6.649e-03,-1.000,1.515e-02,2.527,4.144,3.647,2.741,2.245,1.825,1.235,0.758,0.704
0.01520,3.00e+09,1.4548469782,1.455,0.942,3.7031,3.423,3,0.000,0.461,0.00,0.00,-1,6.16e-13,0.00,7.052e-01,2.796e-01,2.300e-03,1.123e-03,6.660e-03,-1.000,1.521e-02,2.415,4.090,3.564,2.641,2.138,1.712,1.110,0.623,0.568
0.01520,3.00e+09,1.4556818008,1.456,0.991,3.7003,3.363,3,0.000,0.426,0.00,0.00,-1,7.35e-13,0.00,7.016e-01,2.832e-01,2.127e-03,1.338e-03,6.668e-03,-1.000,1.526e-02,2.292,4.016,3.466,2.529,2.019,1.588,0.977,0.483,0.426
0.01520,3.00e+09,1.4563713074,1.456,1.034,3.6982,3.312,3,0.000,0.408,0.00,0.00,-1,8.55e-13,0.00,6.989e-01,2.858e-01,2.039e-03,1.449e-03,6.674e-03,-1.000,1.527e-02,2.186,3.947,3.378,2.431,1.916,1.482,0.863,0.363,0.306
0.01520,3.00e+09,1.4570549726,1.457,1.077,3.6962,3.261,3,0.000,0.396,0.00,0.00,-1,9.98e-13,0.00,6.967e-01,2.880e-01,1.984e-03,1.520e-03,6.679e-03,-1.000,1.528e-02,2.078,3.876,3.289,2.331,1.812,1.374,0.748,0.243,0.185
0.01520,3.00e+09,1.4577331543,1.458,1.120,3.6942,3.211,3,0.000,0.389,0.00,0.00,-1,1.17e-12,0.00,6.949e-01,2.898e-01,1.948e-03,1.568e-03,6.684e-03,-1.000,1.531e-02,1.971,3.803,3.200,2.233,1.708,1.267,0.634,0.123,0.064
0.01520,3.00e+09,1.4585397243,1.458,1.171,3.6918,3.150,3,0.000,0.383,0.00,0.00,-1,1.4e-12,0.00,6.933e-01,2.913e-01,1.922e-03,1.606e-03,6.691e-03,-1.000,1.536e-02,1.843,3.717,3.094,2.116,1.585,1.139,0.498,-0.019,-0.080
0.01520,3.00e+09,1.4592150450,1.459,1.214,3.6898,3.099,3,0.000,0.380,0.00,0.00,-1,1.64e-12,0.00,6.922e-01,2.924e-01,1.907e-03,1.629e-03,6.697e-03,-1.000,1.537e-02,1.734,3.645,3.005,2.017,1.482,1.032,0.383,-0.139,-0.201
0.01520,3.00e+09,1.4599056244,1.460,1.259,3.6877,3.046,3,0.000,0.377,0.00,0.00,-1,1.92e-12,0.00,6.914e-01,2.933e-01,1.896e-03,1.646e-03,6.701e-03,-1.000,1.537e-02,1.622,3.571,2.913,1.914,1.374,0.920,0.264,-0.265,-0.328
0.01520,3.00e+09,1.4605149031,1.460,1.300,3.6857,2.997,3,0.000,0.376,0.00,0.00,-1,2.23e-12,0.00,6.907e-01,2.939e-01,1.889e-03,1.659e-03,6.702e-03,-1.000,1.537e-02,1.520,3.505,2.831,1.822,1.277,0.819,0.156,-0.378,-0.443
0.01520,3.00e+09,1.4612654448,1.461,1.349,3.6832,2.938,3,0.000,0.375,0.00,0.00,-1,2.66e-12,0.00,6.901e-01,2.945e-01,1.883e-03,1.670e-03,6.699e-03,-1.000,1.538e-02,1.397,3.429,2.732,1.710,1.159,0.696,0.024,-0.517,-0.583
0.01520,3.00e+09,1.4618991613,1.462,1.390,3.6811,2.889,3,0.000,0.374,0.00,0.00,-1,3.09e-12,0.00,6.898e-01,2.948e-01,1.880e-03,1.677e-03,6.697e-03,-1.000,1.539e-02,1.294,3.367,2.650,1.617,1.061,0.594,-0.086,-0.632,-0.700
0.01520,3.00e+09,1.4625936747,1.462,1.436,3.6787,2.834,3,0.000,0.374,0.00,0.00,-1,3.64e-12,0.00,6.895e-01,2.951e-01,1.879e-03,1.681e-03,6.695e-03,-1.000,1.541e-02,1.180,3.298,2.561,1.516,0.954,0.482,-0.207,-0.761,-0.830
