Zini,Age,Mini,Mass,logL,logTe,logg,label,McoreTP,C_O,period0,period1,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Umag,Bmag,Vmag,Rmag,Imag,Jmag,Hmag,Kmag
0.01520,1.00e+10,0.4000000358,0.400,-1.760,3.5225,4.842,1,0.000,0.545,0.00,0.00,-1,1.31e-15,0.00,7.091e-01,2.756e-01,2.746e-03,7.408e-04,6.719e-03,-1.000,1.527e-02,9.171,14.054,12.594,11.033,9.925,8.598,7.361,6.810,6.559
0.01520,1.00e+10,0.4500000477,0.450,-1.610,3.5350,4.793,1,0.000,0.545,0.00,0.00,-1,1.85e-15,0.00,7.092e-01,2.755e-01,2.746e-03,7.408e-04,6.719e-03,-1.000,1.527e-02,8.795,13.418,12.014,10.491,9.429,8.192,7.016,6.456,6.213
0.01520,1.00e+10,0.5000000000,0.500,-1.451,3.5504,4.742,1,0.000,0.545,0.00,0.00,-1,2.68e-15,0.00,7.092e-01,2.755e-01,2.746e-03,7.408e-04,6.719e-03,-1.000,1.527e-02,8.398,12.746,11.389,9.907,8.893,7.763,6.658,6.084,5.850
0.01520,1.00e+10,0.5500000119,0.550,-1.273,3.5707,4.686,1,0.000,0.545,0.00,0.00,-1,4.11e-15,0.00,7.319e-01,2.540e-01,2.545e-03,6.868e-04,6.231e-03,-1.000,1.417e-02,7.952,12.030,10.695,9.260,8.297,7.288,6.261,5.667,5.453
0.01520,1.00e+10,0.6000000238,0.600,-1.098,3.5958,4.649,1,0.000,0.544,0.00,0.00,-1,6.13e-15,0.00,7.352e-01,2.507e-01,2.517e-03,6.796e-04,6.166e-03,-1.000,1.404e-02,7.515,10.934,9.837,8.556,7.674,6.845,5.879,5.213,5.075
0.01520,1.00e+10,0.6499999762,0.650,-0.919,3.6267,4.628,1,0.000,0.544,0.00,0.00,-1,9.12e-15,0.00,7.383e-01,2.478e-01,2.492e-03,6.729e-04,6.107e-03,-1.000,1.389e-02,7.066,10.052,9.014,7.815,7.038,6.403,5.538,4.835,4.732
0.01520,1.00e+10,0.6599115133,0.660,-0.883,3.6331,4.625,1,0.000,0.544,0.00,0.00,-1,9.87e-15,0.00,7.389e-01,2.472e-01,2.488e-03,6.716e-04,6.095e-03,-1.000,1.387e-02,6.977,9.859,8.850,7.675,6.920,6.310,5.466,4.774,4.676
0.01520,1.00e+10,0.7000000477,0.700,-0.743,3.6579,4.610,1,0.000,0.544,0.00,0.00,-1,1.34e-14,0.00,7.412e-01,2.450e-01,2.469e-03,6.666e-04,6.050e-03,-1.000,1.378e-02,6.628,9.088,8.213,7.137,6.469,5.943,5.184,4.549,4.470
0.01520,1.00e+10,0.7199136615,0.720,-0.674,3.6700,4.602,1,0.000,0.541,0.00,0.00,-1,1.57e-14,0.00,7.425e-01,2.438e-01,2.444e-03,6.634e-04,6.025e-03,-1.000,1.370e-02,6.456,8.702,7.913,6.883,6.257,5.761,5.046,4.449,4.377
0.01520,1.00e+10,0.7426754832,0.743,-0.596,3.6833,4.590,1,0.000,0.538,0.00,0.00,-1,1.87e-14,0.00,7.440e-01,2.423e-01,2.417e-03,6.597e-04,5.996e-03,-1.000,1.365e-02,6.261,8.274,7.583,6.605,6.025,5.558,4.891,4.337,4.272
0.01520,1.00e+10,0.7500000000,0.750,-0.571,3.6875,4.586,1,0.000,0.537,0.00,0.00,-1,1.98e-14,0.00,7.445e-01,2.419e-01,2.409e-03,6.585e-04,5.986e-03,-1.000,1.359e-02,6.198,8.139,7.482,6.519,5.952,5.495,4.842,4.301,4.238
0.01520,1.00e+10,0.7583735585,0.758,-0.544,3.6915,4.580,1,0.000,0.536,0.00,0.00,-1,2.12e-14,0.00,7.453e-01,2.412e-01,2.403e-03,6.568e-04,5.971e-03,-1.000,1.353e-02,6.129,8.001,7.375,6.427,5.874,5.425,4.786,4.258,4.196
0.01520,1.00e+10,0.7776705623,0.778,-0.480,3.7006,4.563,1,0.000,0.536,0.00,0.00,-1,2.47e-14,0.00,7.470e-01,2.395e-01,2.388e-03,6.530e-04,5.937e-03,-1.000,1.349e-02,5.969,7.689,7.136,6.222,5.696,5.265,4.657,4.157,4.100
0.01520,1.00e+10,0.7952715158,0.795,-0.422,3.7088,4.547,1,0.000,0.536,0.00,0.00,-1,2.84e-14,0.00,7.486e-01,2.380e-01,2.375e-03,6.496e-04,5.906e-03,-1.000,1.341e-02,5.824,7.412,6.923,6.041,5.538,5.121,4.541,4.064,4.011
0.01520,1.00e+10,0.8000000119,0.800,-0.406,3.7109,4.543,1,0.000,0.536,0.00,0.00,-1,2.95e-14,0.00,7.490e-01,2.376e-01,2.372e-03,6.487e-04,5.898e-03,-1.000,1.340e-02,5.785,7.338,6.866,5.993,5.495,5.082,4.509,4.039,3.986
0.01520,1.00e+10,0.8115743399,0.811,-0.367,3.7160,4.530,1,0.000,0.536,0.00,0.00,-1,3.25e-14,0.00,7.502e-01,2.365e-01,2.362e-03,6.460e-04,5.874e-03,-1.000,1.335e-02,5.688,7.163,6.731,5.877,5.393,4.989,4.431,3.975,3.925
0.01520,1.00e+10,0.8286699653,0.828,-0.310,3.7232,4.511,1,0.000,0.536,0.00,0.00,-1,3.75e-14,0.00,7.520e-01,2.347e-01,2.348e-03,6.421e-04,5.840e-03,-1.000,1.330e-02,5.545,6.907,6.532,5.706,5.240,4.849,4.315,3.879,3.832
0.01520,1.00e+10,0.8440065980,0.844,-0.258,3.7295,4.492,1,0.000,0.536,0.00,0.00,-1,4.27e-14,0.00,7.536e-01,2.332e-01,2.335e-03,6.386e-04,5.809e-03,-1.000,1.323e-02,5.416,6.685,6.356,5.557,5.106,4.726,4.210,3.792,3.746
0.01520,1.00e+10,0.8500000238,0.849,-0.238,3.7319,4.485,1,0.000,0.536,0.00,0.00,-1,4.5e-14,0.00,7.542e-01,2.326e-01,2.330e-03,6.373e-04,5.797e-03,-1.000,1.320e-02,5.365,6.599,6.289,5.499,5.054,4.677,4.170,3.757,3.712
0.01520,1.00e+10,0.8506687880,0.850,-0.236,3.7321,4.484,1,0.000,0.536,0.00,0.00,-1,4.52e-14,0.00,7.543e-01,2.325e-01,2.329e-03,6.371e-04,5.795e-03,-1.000,1.319e-02,5.359,6.590,6.281,5.492,5.048,4.672,4.165,3.753,3.708
0.01520,1.00e+10,0.8669279814,0.866,-0.179,3.7381,4.460,1,0.000,0.536,0.00,0.00,-1,5.24e-14,0.00,7.563e-01,2.306e-01,2.312e-03,6.326e-04,5.754e-03,-1.000,1.312e-02,5.219,6.361,6.097,5.334,4.903,4.537,4.049,3.652,3.610
0.01520,1.00e+10,0.8824838996,0.882,-0.125,3.7436,4.435,1,0.000,0.536,0.00,0.00,-1,6.06e-14,0.00,7.583e-01,2.287e-01,2.296e-03,6.283e-04,5.716e-03,-1.000,1.296e-02,5.082,6.152,5.924,5.185,4.766,4.408,3.936,3.552,3.512
0.01520,1.00e+10,0.8968155384,0.896,-0.074,3.7483,4.409,1,0.000,0.536,0.00,0.00,-1,6.97e-14,0.00,7.601e-01,2.270e-01,2.282e-03,6.244e-04,5.681e-03,-1.000,1.289e-02,4.954,5.962,5.764,5.046,4.637,4.286,3.827,3.455,3.416
0.01520,1.00e+10,0.9000000358,0.899,-0.062,3.7493,4.403,1,0.000,0.535,0.00,0.00,-1,7.19e-14,0.00,7.605e-01,2.267e-01,2.279e-03,6.235e-04,5.673e-03,-1.000,1.288e-02,4.925,5.920,5.728,5.014,4.607,4.259,3.802,3.433,3.394
0.01520,1.00e+10,0.9123090506,0.911,-0.017,3.7528,4.378,1,0.000,0.535,0.00,0.00,-1,8.16e-14,0.00,7.623e-01,2.248e-01,2.263e-03,6.194e-04,5.636e-03,-1.000,1.284e-02,4.811,5.761,5.591,4.893,4.494,4.151,3.705,3.343,3.306
0.01520,1.00e+10,0.9294092059,0.929,0.047,3.7570,4.339,1,0.000,0.535,0.00,0.00,-1,9.78e-14,0.00,7.649e-01,2.224e-01,2.242e-03,6.138e-04,5.587e-03,-1.000,1.272e-02,4.652,5.552,5.405,4.726,4.335,3.999,3.564,3.213,3.177
0.01520,1.00e+10,0.9448647499,0.944,0.104,3.7599,4.300,1,0.000,0.535,0.00,0.00,-1,1.16e-13,0.00,7.668e-01,2.206e-01,2.227e-03,6.097e-04,5.550e-03,-1.000,1.259e-02,4.509,5.375,5.244,4.577,4.192,3.861,3.434,3.089,3.054
0.01520,1.00e+10,0.9500000477,0.949,0.125,3.7607,4.285,1,0.000,0.535,0.00,0.00,-1,1.23e-13,0.00,7.668e-01,2.206e-01,2.228e-03,6.099e-04,5.551e-03,-1.000,1.260e-02,4.458,5.313,5.187,4.524,4.141,3.811,3.386,3.043,3.009
0.01520,1.00e+10,0.9568482041,0.956,0.153,3.7618,4.265,1,0.000,0.535,0.00,0.00,-1,1.34e-13,0.00,7.670e-01,2.204e-01,2.227e-03,6.096e-04,5.550e-03,-1.000,1.261e-02,4.388,5.232,5.110,4.452,4.072,3.743,3.321,2.981,2.946
0.01520,1.00e+10,0.9585533142,0.958,0.160,3.7620,4.259,1,0.000,0.535,0.00,0.00,-1,1.37e-13,0.00,7.669e-01,2.205e-01,2.227e-03,6.098e-04,5.551e-03,-1.000,1.262e-02,4.370,5.211,5.091,4.434,4.054,3.726,3.304,2.965,2.930
0.01520,1.00e+10,0.9680970907,0.967,0.201,3.7628,4.225,1,0.000,0.535,0.00,0.00,-1,1.56e-13,0.00,7.662e-01,2.211e-01,2.234e-03,6.117e-04,5.568e-03,-1.000,1.269e-02,4.267,5.099,4.982,4.329,3.951,3.624,3.205,2.867,2.833
0.01520,1.00e+10,0.9755672216,0.975,0.234,3.7628,4.196,1,0.000,0.535,0.00,0.00,-1,1.73e-13,0.00,7.654e-01,2.219e-01,2.243e-03,6.142e-04,5.591e-03,-1.000,1.273e-02,4.184,5.016,4.898,4.246,3.868,3.541,3.122,2.784,2.750
0.01520,1.00e+10,0.9840705991,0.983,0.273,3.7621,4.158,1,0.000,0.535,0.00,0.00,-1,1.97e-13,0.00,7.635e-01,2.236e-01,2.263e-03,6.195e-04,5.640e-03,-1.000,1.284e-02,4.086,4.926,4.804,4.149,3.770,3.442,3.021,2.683,2.648
0.01520,1.00e+10,0.9897478223,0.989,0.300,3.7610,4.129,1,0.000,0.535,0.00,0.00,-1,2.17e-13,0.00,7.618e-01,2.253e-01,2.280e-03,6.244e-04,5.684e-03,-1.000,1.290e-02,4.019,4.872,4.743,4.084,3.703,3.373,2.949,2.608,2.573
0.01520,1.00e+10,0.9916135669,0.991,0.309,3.7605,4.119,2,0.000,0.535,0.00,0.00,-1,2.24e-13,0.00,7.604e-01,2.265e-01,2.293e-03,6.280e-04,5.717e-03,-1.000,1.303e-02,3.997,4.856,4.724,4.063,3.681,3.350,2.924,2.582,2.547
0.01520,1.00e+10,0.9992115498,0.999,0.346,3.7568,4.071,2,0.000,0.535,0.00,0.00,-1,2.56e-13,0.00,7.543e-01,2.323e-01,2.350e-03,6.435e-04,5.858e-03,-1.000,1.334e-02,3.905,4.807,4.655,3.978,3.589,3.252,2.817,2.466,2.430
0.01520,1.00e+10,1.0000000000,0.999,0.349,3.7560,4.065,2,0.000,0.535,0.00,0.00,-1,2.59e-13,0.00,7.534e-01,2.332e-01,2.358e-03,6.457e-04,5.878e-03,-1.000,1.339e-02,3.897,4.807,4.651,3.971,3.580,3.242,2.804,2.452,2.415
0.01520,1.00e+10,1.0062853098,1.005,0.377,3.7489,4.011,2,0.000,0.535,0.00,0.00,-1,2.9e-13,0.00,7.453e-01,2.409e-01,2.427e-03,6.645e-04,6.047e-03,-1.000,1.375e-02,3.828,4.825,4.628,3.917,3.512,3.163,2.705,2.336,2.297
0.01520,1.00e+10,1.0105534792,1.010,0.388,3.7396,3.965,2,0.000,0.536,0.00,0.00,-1,3.12e-13,0.00,7.380e-01,2.480e-01,2.486e-03,6.803e-04,6.188e-03,-1.000,1.407e-02,3.800,4.917,4.663,3.910,3.486,3.122,2.637,2.246,2.204
0.01520,1.00e+10,1.0134459734,1.012,0.388,3.7291,3.923,2,0.000,0.536,0.00,0.00,-1,3.27e-13,0.00,7.322e-01,2.535e-01,2.531e-03,6.923e-04,6.296e-03,-1.000,1.433e-02,3.799,5.065,4.739,3.938,3.491,3.110,2.593,2.175,2.129
0.01520,1.00e+10,1.0154302120,1.014,0.388,3.7192,3.885,2,0.000,0.536,0.00,0.00,-1,3.4e-13,0.00,7.280e-01,2.575e-01,2.563e-03,7.006e-04,6.370e-03,-1.000,1.445e-02,3.799,5.212,4.814,3.969,3.501,3.103,2.555,2.111,2.062
0.01520,1.00e+10,1.0172933340,1.016,0.399,3.7096,3.836,2,0.000,0.537,0.00,0.00,-1,3.67e-13,0.00,7.242e-01,2.611e-01,2.589e-03,7.078e-04,6.433e-03,-1.000,1.463e-02,3.772,5.334,4.864,3.977,3.486,3.071,2.492,2.021,1.968
0.01520,1.00e+10,1.0191289186,1.018,0.429,3.7015,3.774,2,0.000,0.537,0.00,0.00,-1,4.19e-13,0.00,7.205e-01,2.647e-01,2.612e-03,7.139e-04,6.487e-03,-1.000,1.476e-02,3.696,5.388,4.856,3.934,3.423,2.994,2.388,1.893,1.837
0.01520,1.00e+10,1.0201272964,1.019,0.454,3.6980,3.736,2,0.000,0.537,0.00,0.00,-1,4.62e-13,0.00,7.185e-01,2.667e-01,2.623e-03,7.169e-04,6.514e-03,-1.000,1.479e-02,3.635,5.384,4.825,3.887,3.368,2.933,2.314,1.810,1.752
0.01520,1.00e+10,1.0215713978,1.020,0.505,3.6946,3.673,3,0.000,0.537,0.00,0.00,-1,5.56e-13,0.00,7.152e-01,2.699e-01,2.635e-03,7.206e-04,6.545e-03,-1.000,1.486e-02,3.509,5.313,4.728,3.775,3.248,2.806,2.176,1.661,1.602
0.01520,1.00e+10,1.0228266716,1.022,0.556,3.6923,3.613,3,0.000,0.535,0.00,0.00,-1,6.69e-13,0.00,7.120e-01,2.731e-01,2.634e-03,7.262e-04,6.567e-03,-1.000,1.493e-02,3.380,5.223,4.620,3.657,3.125,2.679,2.040,1.519,1.459
0.01520,1.00e+10,1.0237306356,1.022,0.597,3.6910,3.566,3,0.000,0.530,0.00,0.00,-1,7.75e-13,0.00,7.092e-01,2.758e-01,2.616e-03,7.415e-04,6.581e-03,-1.000,1.498e-02,3.277,5.141,4.529,3.560,3.024,2.576,1.932,1.407,1.346
0.01520,1.00e+10,1.0245987177,1.023,0.641,3.6898,3.519,3,0.000,0.521,0.00,0.00,-1,9.03e-13,0.00,7.064e-01,2.785e-01,2.575e-03,7.804e-04,6.594e-03,-1.000,1.502e-02,3.169,5.053,4.432,3.457,2.919,2.468,1.820,1.292,1.231
0.01520,1.00e+10,1.0254149437,1.024,0.684,3.6886,3.470,3,0.000,0.508,0.00,0.00,-1,1.05e-12,0.00,7.038e-01,2.811e-01,2.516e-03,8.457e-04,6.603e-03,-1.000,1.503e-02,3.059,4.963,4.333,3.352,2.812,2.359,1.707,1.176,1.114
0.01520,1.00e+10,1.0261753798,1.025,0.729,3.6876,3.422,3,0.000,0.495,0.00,0.00,-1,1.23e-12,0.00,7.014e-01,2.835e-01,2.453e-03,9.225e-04,6.610e-03,-1.000,1.506e-02,2.949,4.874,4.234,3.247,2.704,2.249,1.593,1.059,0.997
0.01520,1.00e+10,1.0268266201,1.025,0.769,3.6866,3.378,3,0.000,0.484,0.00,0.00,-1,1.42e-12,0.00,6.993e-01,2.856e-01,2.400e-03,9.900e-04,6.616e-03,-1.000,1.508e-02,2.847,4.791,4.142,3.150,2.604,2.147,1.488,0.952,0.888
0.01520,1.00e+10,1.0274474621,1.026,0.811,3.6855,3.332,3,0.000,0.475,0.00,0.00,-1,1.65e-12,0.00,6.976e-01,2.873e-01,2.360e-03,1.041e-03,6.621e-03,-1.000,1.509e-02,2.742,4.707,4.048,3.050,2.502,2.043,1.379,0.840,0.776
0.01520,1.00e+10,1.0280750990,1.027,0.857,3.6842,3.281,3,0.000,0.468,0.00,0.00,-1,1.94e-12,0.00,6.960e-01,2.889e-01,2.327e-03,1.083e-03,6.624e-03,-1.000,1.511e-02,2.627,4.616,3.945,2.940,2.390,1.928,1.260,0.718,0.653
0.01520,1.00e+10,1.0286061764,1.027,0.899,3.6830,3.235,3,0.000,0.464,0.00,0.00,-1,2.25e-12,0.00,6.949e-01,2.900e-01,2.306e-03,1.112e-03,6.627e-03,-1.000,1.513e-02,2.523,4.534,3.853,2.841,2.288,1.824,1.151,0.606,0.540
0.01520,1.00e+10,1.0290813446,1.027,0.940,3.6817,3.189,3,0.000,0.460,0.00,0.00,-1,2.61e-12,0.00,6.940e-01,2.909e-01,2.290e-03,1.132e-03,6.629e-03,-1.000,1.513e-02,2.421,4.456,3.764,2.746,2.189,1.723,1.045,0.497,0.430
0.01520,1.00e+10,1.0295226574,1.028,0.980,3.6804,3.144,3,0.000,0.458,0.00,0.00,-1,3.01e-12,0.00,6.933e-01,2.916e-01,2.277e-03,1.149e-03,6.631e-03,-1.000,1.511e-02,2.321,4.380,3.677,2.652,2.092,1.624,0.941,0.389,0.322
0.01520,1.00e+10,1.0299593210,1.028,1.023,3.6789,3.094,3,0.000,0.456,0.00,0.00,-1,3.52e-12,0.00,6.928e-01,2.921e-01,2.268e-03,1.161e-03,6.632e-03,-1.000,1.512e-02,2.212,4.299,3.584,2.552,1.988,1.516,0.828,0.271,0.203
0.01520,1.00e+10,1.0304344893,1.029,1.075,3.6769,3.035,3,0.000,0.454,0.00,0.00,-1,4.24e-12,0.00,6.923e-01,2.926e-01,2.261e-03,1.170e-03,6.633e-03,-1.000,1.513e-02,2.082,4.205,3.474,2.433,1.864,1.388,0.693,0.131,0.061
0.01520,1.00e+10,1.0307823420,1.029,1.117,3.6753,2.987,3,0.000,0.454,0.00,0.00,-1,4.93e-12,0.00,6.921e-01,2.927e-01,2.258e-03,1.174e-03,6.634e-03,-1.000,1.513e-02,1.978,4.131,3.387,2.337,1.764,1.285,0.584,0.017,-0.054
0.01520,1.00e+10,1.0310891867,1.029,1.157,3.6736,2.940,3,0.000,0.453,0.00,0.00,-1,5.69e-12,0.00,6.921e-01,2.928e-01,2.256e-03,1.176e-03,6.634e-03,-1.000,1.513e-02,1.879,4.064,3.305,2.247,1.670,1.187,0.480,-0.091,-0.164
0.01520,1.00e+10,1.0313726664,1.029,1.196,3.6720,2.895,3,0.000,0.453,0.00,0.00,-1,6.57e-12,0.00,6.920e-01,2.928e-01,2.255e-03,1.177e-03,6.634e-03,-1.000,1.513e-02,1.780,3.999,3.225,2.158,1.576,1.090,0.376,-0.199,-0.273
0.01520,1.00e+10,1.0317133665,1.030,1.248,3.6697,2.834,3,0.000,0.453,0.00,0.00,-1,7.93e-12,0.00,6.920e-01,2.928e-01,2.255e-03,1.178e-03,6.634e-03,-1.000,1.513e-02,1.651,3.915,3.121,2.041,1.454,0.963,0.240,-0.341,-0.417
0.01520,1.00e+10,1.0320152044,1.030,1.298,3.6673,2.775,3,0.000,0.453,0.00,0.00,-1,9.52e-12,0.00,6.920e-01,2.928e-01,2.255e-03,1.178e-03,6.634e-03,-1.000,1.514e-02,1.526,3.836,3.021,1.929,1.335,0.840,0.108,-0.480,-0.557
0.01520,1.00e+10,1.0322917700,1.030,1.348,3.6649,2.715,3,0.000,0.453,0.00,0.00,-1,1.14e-11,0.00,6.920e-01,2.929e-01,2.254e-03,1.178e-03,6.634e-03,-1.000,1.514e-02,1.401,3.759,2.922,1.819,1.218,0.718,-0.023,-0.618,-0.697
0.01520,1.00e+10,1.0325486660,1.030,1.398,3.6624,2.655,3,0.000,0.453,0.00,0.00,-1,1.37e-11,0.00,6.920e-01,2.929e-01,2.254e-03,1.179e-03,6.635e-03,-1.000,1.514e-02,1.276,3.685,2.825,1.710,1.102,0.596,-0.155,-0.756,-0.838
0.01520,1.00e+10,1.0327839851,1.030,1.445,3.6600,2.598,3,0.000,0.453,0.00,0.00,-1,1.64e-11,0.00,6.920e-01,2.929e-01,2.254e-03,1.179e-03,6.635e-03,-1.000,1.514e-02,1.157,3.615,2.734,1.605,0.991,0.480,-0.280,-0.888,-0.972
0.01520,1.00e+10,1.0330250263,1.030,1.490,3.6577,2.544,3,0.000,0.453,0.00,0.00,-1,1.93e-11,0.00,6.920e-01,2.929e-01,2.254e-03,1.180e-03,6.635e-03,-1.000,1.514e-02,1.045,3.551,2.648,1.508,0.886,0.371,-0.399,-1.012,-1.099
0.01520,1.00e+10,1.0332717896,1.030,1.524,3.6559,2.503,3,0.000,0.453,0.00,0.00,-1,2.2e-11,0.00,6.920e-01,2.929e-01,2.253e-03,1.180e-03,6.635e-03,-1.000,1.514e-02,0.959,3.501,2.582,1.433,0.807,0.287,-0.489,-1.107,-1.196
0.01520,1.00e+10,1.0334594250,1.030,1.496,3.6579,2.539,3,0.000,0.453,0.00,0.00,-1,2e-11,0.00,6.920e-01,2.929e-01,2.253e-03,1.180e-03,6.635e-03,-1.000,1.514e-02,1.031,3.533,2.631,1.492,0.871,0.356,-0.412,-1.025,-1.111
0.01520,1.00e+10,1.0335848331,1.031,1.454,3.6606,2.591,3,0.000,0.453,0.00,0.00,-1,1.72e-11,0.00,6.920e-01,2.929e-01,2.253e-03,1.180e-03,6.635e-03,-1.000,1.514e-02,1.135,3.584,2.706,1.579,0.966,0.457,-0.301,-0.907,-0.991
0.01520,1.00e+10,1.0335954428,1.031,1.451,3.6608,2.595,3,0.000,0.453,0.00,0.00,-1,1.69e-11,0.00,6.920e-01,2.929e-01,2.253e-03,1.180e-03,6.635e-03,-1.000,1.514e-02,1.142,3.587,2.710,1.585,0.972,0.463,-0.294,-0.899,-0.983
0.01520,1.00e+10,1.0337706804,1.031,1.498,3.6583,2.539,3,0.000,0.453,0.00,0.00,-1,1.98e-11,0.00,6.920e-01,2.929e-01,2.253e-03,1.181e-03,6.635e-03,-1.000,1.514e-02,1.026,3.523,2.623,1.485,0.865,0.351,-0.416,-1.028,-1.114
0.01520,1.00e+10,1.0339505672,1.031,1.545,3.6556,2.480,3,0.000,0.453,0.00,0.00,-1,2.36e-11,0.00,6.920e-01,2.929e-01,2.253e-03,1.181e-03,6.635e-03,-1.000,1.514e-02,0.908,3.460,2.535,1.383,0.756,0.236,-0.542,-1.161,-1.250
0.01520,1.00e+10,1.0341225863,1.031,1.593,3.6529,2.422,3,0.000,0.453,0.00,0.00,-1,2.82e-11,0.00,6.919e-01,2.929e-01,2.252e-03,1.181e-03,6.635e-03,-1.000,1.514e-02,0.788,3.402,2.448,1.281,0.646,0.120,-0.669,-1.295,-1.387
0.01520,1.00e+10,1.0342770815,1.031,1.639,3.6502,2.364,3,0.000,0.453,0.00,0.00,-1,3.35e-11,0.00,6.919e-01,2.929e-01,2.252e-03,1.181e-03,6.635e-03,-1.000,1.514e-02,0.672,3.351,2.367,1.186,0.542,0.008,-0.792,-1.425,-1.520
0.01520,1.00e+10,1.0344238281,1.031,1.687,3.6474,2.306,3,0.000,0.452,0.00,0.00,-1,4e-11,0.00,6.919e-01,2.929e-01,2.252e-03,1.182e-03,6.635e-03,-1.000,1.514e-02,0.553,3.301,2.285,1.088,0.435,-0.106,-0.918,-1.558,-1.656
0.01520,1.00e+10,1.0345529318,1.031,1.733,3.6446,2.249,3,0.000,0.452,0.00,0.00,-1,4.74e-11,0.00,6.919e-01,2.929e-01,2.252e-03,1.182e-03,6.635e-03,-1.000,1.514e-02,0.439,3.255,2.208,0.996,0.333,-0.215,-1.038,-1.686,-1.787
