Zini,Age,Mini,Mass,logL,logTe,logg,label,McoreTP,C_O,period0,period1,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Umag,Bmag,Vmag,Rmag,Imag,Jmag,Hmag,Kmag
0.01520,5.00e+08,0.7088462710,0.709,-0.817,3.6504,4.659,0,0.000,0.543,0.00,0.00,-1,1.06e-14,0.00,7.110e-01,2.738e-01,2.723e-03,7.363e-04,6.680e-03,-1.000,1.524e-02,6.813,9.406,8.484,7.377,6.681,6.132,5.348,4.693,4.608
0.01520,5.00e+08,0.7500000000,0.750,-0.698,3.6740,4.660,0,0.000,0.538,0.00,0.00,-1,1.36e-14,0.00,7.110e-01,2.738e-01,2.694e-03,7.356e-04,6.682e-03,-1.000,1.521e-02,6.516,8.695,7.933,6.919,6.305,5.818,5.117,4.535,4.464
0.01520,5.00e+08,0.8000000119,0.800,-0.568,3.6941,4.638,0,0.000,0.537,0.00,0.00,-1,1.82e-14,0.00,7.112e-01,2.736e-01,2.692e-03,7.351e-04,6.677e-03,-1.000,1.519e-02,6.191,8.023,7.414,6.476,5.930,5.485,4.856,4.336,4.276
0.01520,5.00e+08,0.8500000238,0.850,-0.445,3.7129,4.615,1,0.000,0.537,0.00,0.00,-1,2.41e-14,0.00,7.115e-01,2.733e-01,2.689e-03,7.344e-04,6.671e-03,-1.000,1.512e-02,5.882,7.410,6.949,6.083,5.589,5.180,4.613,4.149,4.096
0.01520,5.00e+08,0.9000000358,0.900,-0.327,3.7301,4.592,1,0.000,0.537,0.00,0.00,-1,3.15e-14,0.00,7.119e-01,2.730e-01,2.686e-03,7.337e-04,6.664e-03,-1.000,1.518e-02,5.588,6.854,6.526,5.728,5.278,4.898,4.385,3.968,3.923
0.01520,5.00e+08,0.9337729812,0.933,-0.250,3.7406,4.573,1,0.000,0.537,0.00,0.00,-1,3.77e-14,0.00,7.122e-01,2.727e-01,2.684e-03,7.329e-04,6.658e-03,-1.000,1.515e-02,5.396,6.510,6.260,5.506,5.080,4.717,4.236,3.846,3.804
0.01520,5.00e+08,0.9500000477,0.950,-0.215,3.7455,4.564,1,0.000,0.537,0.00,0.00,-1,4.1e-14,0.00,7.123e-01,2.725e-01,2.682e-03,7.326e-04,6.655e-03,-1.000,1.514e-02,5.307,6.355,6.138,5.406,4.989,4.635,4.168,3.789,3.749
0.01520,5.00e+08,1.0000000000,1.000,-0.106,3.7596,4.535,1,0.000,0.537,0.00,0.00,-1,5.3e-14,0.00,7.130e-01,2.719e-01,2.678e-03,7.312e-04,6.642e-03,-1.000,1.511e-02,5.036,5.906,5.777,5.106,4.719,4.387,3.959,3.613,3.578
0.01520,5.00e+08,1.0499999523,1.050,-0.002,3.7723,4.503,1,0.000,0.537,0.00,0.00,-1,6.34e-14,0.00,7.139e-01,2.711e-01,2.670e-03,7.292e-04,6.624e-03,-1.000,1.503e-02,4.776,5.503,5.442,4.825,4.463,4.151,3.757,3.439,3.409
0.01520,5.00e+08,1.1000000238,1.100,0.097,3.7837,4.469,1,0.000,0.537,0.00,0.00,-1,7.48e-14,0.00,7.154e-01,2.696e-01,2.658e-03,7.259e-04,6.595e-03,-1.000,1.499e-02,4.527,5.141,5.129,4.559,4.220,3.925,3.562,3.268,3.241
0.01520,5.00e+08,1.1218924522,1.121,0.140,3.7884,4.453,1,0.000,0.537,0.00,0.00,-1,8e-14,0.00,7.162e-01,2.688e-01,2.651e-03,7.241e-04,6.578e-03,-1.000,1.494e-02,4.420,4.996,4.998,4.448,4.117,3.830,3.478,3.194,3.169
0.01520,5.00e+08,1.1499999762,1.150,0.193,3.7942,4.434,1,0.000,0.537,0.00,0.00,-1,8.71e-14,0.00,7.175e-01,2.677e-01,2.641e-03,7.214e-04,6.555e-03,-1.000,1.489e-02,4.287,4.813,4.834,4.308,3.988,3.710,3.373,3.101,3.078
0.01520,5.00e+08,1.2000000477,1.200,0.285,3.8041,4.400,1,0.000,0.537,0.00,0.00,-1,9.95e-14,0.00,7.176e-01,2.675e-01,2.644e-03,7.223e-04,6.563e-03,-1.000,1.492e-02,4.056,4.515,4.557,4.068,3.768,3.504,3.192,2.940,2.919
0.01520,5.00e+08,1.2500000000,1.250,0.373,3.8135,4.368,1,0.000,0.537,0.00,0.00,-1,1.12e-13,0.00,7.177e-01,2.674e-01,2.644e-03,7.224e-04,6.565e-03,-1.000,1.492e-02,3.837,4.241,4.295,3.841,3.559,3.311,3.020,2.788,2.769
0.01520,5.00e+08,1.2999999523,1.300,0.456,3.8226,4.338,1,0.000,0.537,0.00,0.00,-1,1.22e-13,0.00,7.179e-01,2.672e-01,2.643e-03,7.220e-04,6.560e-03,-1.000,1.493e-02,3.630,3.987,4.047,3.626,3.361,3.128,2.859,2.645,2.628
0.01520,5.00e+08,1.3500001431,1.350,0.535,3.8318,4.312,1,0.000,0.537,0.00,0.00,-1,1.29e-13,0.00,7.177e-01,2.673e-01,2.644e-03,7.224e-04,6.564e-03,-1.000,1.492e-02,3.432,3.754,3.813,3.423,3.175,2.958,2.710,2.514,2.498
0.01520,5.00e+08,1.4000000954,1.400,0.610,3.8412,4.291,1,0.000,0.537,0.00,0.00,-1,1.32e-13,0.00,7.178e-01,2.673e-01,2.644e-03,7.223e-04,6.563e-03,-1.000,1.490e-02,3.245,3.535,3.590,3.229,3.000,2.799,2.572,2.395,2.381
0.01520,5.00e+08,1.4500000477,1.450,0.682,3.8516,4.276,1,0.000,0.537,0.00,0.00,-1,1.3e-13,0.00,7.179e-01,2.671e-01,2.642e-03,7.218e-04,6.559e-03,-1.000,1.491e-02,3.066,3.327,3.374,3.044,2.836,2.653,2.449,2.293,2.279
0.01520,5.00e+08,1.5000000000,1.500,0.751,3.8635,4.270,1,0.000,0.537,0.00,0.00,-1,1.21e-13,0.00,7.181e-01,2.669e-01,2.640e-03,7.214e-04,6.555e-03,-1.000,1.491e-02,2.893,3.128,3.162,2.866,2.681,2.519,2.342,2.207,2.196
0.01520,5.00e+08,1.5102201700,1.511,0.765,3.8662,4.269,1,0.000,0.537,0.00,0.00,-1,1.17e-13,0.00,7.182e-01,2.669e-01,2.640e-03,7.213e-04,6.554e-03,-1.000,1.491e-02,2.858,3.089,3.120,2.831,2.651,2.494,2.322,2.192,2.181
0.01520,5.00e+08,1.5499999523,1.550,0.818,3.8761,4.267,1,0.000,0.537,0.00,0.00,-1,1.04e-13,0.00,7.184e-01,2.667e-01,2.639e-03,7.209e-04,6.551e-03,-1.000,1.491e-02,2.726,2.941,2.959,2.695,2.535,2.396,2.245,2.134,2.123
0.01520,5.00e+08,1.5874657631,1.588,0.866,3.8851,4.266,1,0.000,0.537,0.00,0.00,-1,8.51e-14,0.00,7.186e-01,2.666e-01,2.637e-03,7.206e-04,6.548e-03,-1.000,1.487e-02,2.606,2.809,2.815,2.574,2.432,2.310,2.177,2.081,2.071
0.01520,5.00e+08,1.6000000238,1.600,0.881,3.8880,4.265,1,0.000,0.537,0.00,0.00,-1,7.96e-14,0.00,7.186e-01,2.665e-01,2.637e-03,7.205e-04,6.547e-03,-1.000,1.486e-02,2.567,2.766,2.767,2.534,2.398,2.281,2.154,2.063,2.054
0.01520,5.00e+08,1.6500000954,1.650,0.942,3.8987,4.260,1,0.000,0.537,0.00,0.00,-1,0,0.00,7.187e-01,2.664e-01,2.636e-03,7.202e-04,6.545e-03,-1.000,1.492e-02,2.414,2.602,2.588,2.383,2.268,2.171,2.065,1.990,1.982
0.01520,5.00e+08,1.6946914196,1.694,0.995,3.9071,4.252,1,0.000,0.537,0.00,0.00,-1,0,0.00,7.188e-01,2.663e-01,2.635e-03,7.200e-04,6.543e-03,-1.000,1.485e-02,2.283,2.462,2.437,2.255,2.157,2.075,1.984,1.923,1.915
0.01520,5.00e+08,1.7000000477,1.700,1.001,3.9081,4.252,1,0.000,0.537,0.00,0.00,-1,0,0.00,7.189e-01,2.663e-01,2.635e-03,7.200e-04,6.543e-03,-1.000,1.484e-02,2.267,2.446,2.419,2.241,2.144,2.064,1.975,1.914,1.907
0.01520,5.00e+08,1.7500000000,1.749,1.058,3.9166,4.241,1,0.000,0.537,0.00,0.00,-1,0,0.00,7.189e-01,2.662e-01,2.634e-03,7.198e-04,6.541e-03,-1.000,1.489e-02,2.125,2.296,2.260,2.106,2.026,1.960,1.886,1.837,1.830
0.01520,5.00e+08,1.7537180185,1.753,1.062,3.9172,4.241,1,0.000,0.537,0.00,0.00,-1,0,0.00,7.189e-01,2.662e-01,2.634e-03,7.198e-04,6.541e-03,-1.000,1.489e-02,2.115,2.286,2.249,2.096,2.018,1.952,1.879,1.831,1.824
0.01520,5.00e+08,1.7999999523,1.799,1.113,3.9243,4.229,1,0.000,0.537,0.00,0.00,-1,0,0.00,7.190e-01,2.661e-01,2.634e-03,7.197e-04,6.540e-03,-1.000,1.488e-02,1.987,2.151,2.109,1.977,1.912,1.857,1.796,1.756,1.750
0.01520,5.00e+08,1.8349387646,1.834,1.151,3.9294,4.220,1,0.000,0.537,0.00,0.00,-1,0,0.00,7.191e-01,2.660e-01,2.634e-03,7.196e-04,6.539e-03,-1.000,1.489e-02,1.891,2.051,2.007,1.890,1.833,1.787,1.733,1.700,1.693
0.01520,5.00e+08,1.8500000238,1.849,1.168,3.9315,4.215,1,0.000,0.537,0.00,0.00,-1,0,0.00,7.191e-01,2.660e-01,2.634e-03,7.196e-04,6.539e-03,-1.000,1.488e-02,1.851,2.008,1.964,1.853,1.800,1.756,1.706,1.675,1.669
0.01520,5.00e+08,1.8943676949,1.894,1.215,3.9374,4.202,1,0.000,0.537,0.00,0.00,-1,0,0.00,7.191e-01,2.660e-01,2.633e-03,7.195e-04,6.539e-03,-1.000,1.486e-02,1.732,1.883,1.841,1.746,1.702,1.667,1.626,1.601,1.595
0.01520,5.00e+08,1.9000000954,1.900,1.221,3.9381,4.200,1,0.000,0.537,0.00,0.00,-1,0,0.00,7.191e-01,2.661e-01,2.633e-03,7.195e-04,6.539e-03,-1.000,1.486e-02,1.717,1.867,1.826,1.733,1.690,1.655,1.616,1.592,1.586
0.01520,5.00e+08,1.9239917994,1.924,1.247,3.9412,4.192,1,0.000,0.537,0.00,0.00,-1,0,0.00,7.191e-01,2.660e-01,2.633e-03,7.195e-04,6.538e-03,-1.000,1.487e-02,1.653,1.800,1.762,1.676,1.638,1.607,1.573,1.551,1.546
0.01520,5.00e+08,1.9500001669,1.950,1.274,3.9444,4.184,1,0.000,0.537,0.00,0.00,-1,0,0.00,7.191e-01,2.660e-01,2.633e-03,7.195e-04,6.538e-03,-1.000,1.487e-02,1.585,1.728,1.693,1.615,1.582,1.555,1.525,1.506,1.502
0.01520,5.00e+08,1.9796873331,1.980,1.305,3.9479,4.173,1,0.000,0.537,0.00,0.00,-1,0,0.00,7.191e-01,2.660e-01,2.633e-03,7.195e-04,6.539e-03,-1.000,1.489e-02,1.507,1.647,1.615,1.546,1.518,1.495,1.471,1.455,1.451
0.01520,5.00e+08,2.0000000000,2.001,1.326,3.9501,4.166,1,0.000,0.537,0.00,0.00,-1,0,0.00,7.191e-01,2.660e-01,2.634e-03,7.195e-04,6.539e-03,-1.000,1.489e-02,1.455,1.593,1.564,1.501,1.475,1.455,1.433,1.419,1.415
0.01520,5.00e+08,2.0287802219,2.029,1.356,3.9533,4.155,1,0.000,0.537,0.00,0.00,-1,0,0.00,7.191e-01,2.661e-01,2.634e-03,7.196e-04,6.539e-03,-1.000,1.488e-02,1.380,1.515,1.493,1.436,1.414,1.397,1.380,1.368,1.365
0.01520,5.00e+08,2.0499999523,2.050,1.378,3.9555,4.146,1,0.000,0.537,0.00,0.00,-1,0,0.00,7.191e-01,2.661e-01,2.634e-03,7.196e-04,6.539e-03,-1.000,1.489e-02,1.326,1.459,1.440,1.389,1.369,1.355,1.340,1.330,1.327
0.01520,5.00e+08,2.0999999046,2.100,1.429,3.9602,4.124,1,0.000,0.537,0.00,0.00,-1,0,0.00,7.190e-01,2.661e-01,2.634e-03,7.196e-04,6.539e-03,-1.000,1.488e-02,1.198,1.326,1.316,1.276,1.261,1.252,1.243,1.237,1.235
0.01520,5.00e+08,2.1500000954,2.149,1.480,3.9642,4.099,1,0.000,0.537,0.00,0.00,-1,0,0.00,7.190e-01,2.661e-01,2.634e-03,7.197e-04,6.541e-03,-1.000,1.487e-02,1.071,1.196,1.194,1.163,1.153,1.148,1.144,1.140,1.139
0.01520,5.00e+08,2.1595706940,2.159,1.489,3.9649,4.094,1,0.000,0.537,0.00,0.00,-1,0,0.00,7.190e-01,2.661e-01,2.634e-03,7.198e-04,6.541e-03,-1.000,1.487e-02,1.046,1.171,1.171,1.142,1.132,1.127,1.124,1.121,1.121
0.01520,5.00e+08,2.2000000477,2.199,1.530,3.9676,4.072,1,0.000,0.537,0.00,0.00,-1,0,0.00,7.189e-01,2.662e-01,2.635e-03,7.199e-04,6.542e-03,-1.000,1.484e-02,0.944,1.066,1.073,1.050,1.043,1.040,1.041,1.039,1.039
0.01520,5.00e+08,2.2326714993,2.232,1.563,3.9695,4.053,1,0.000,0.537,0.00,0.00,-1,0,0.00,7.189e-01,2.662e-01,2.635e-03,7.200e-04,6.542e-03,-1.000,1.487e-02,0.862,0.983,0.993,0.975,0.970,0.969,0.972,0.971,0.972
0.01520,5.00e+08,2.2500000000,2.249,1.581,3.9703,4.043,1,0.000,0.537,0.00,0.00,-1,0,0.00,7.189e-01,2.662e-01,2.635e-03,7.200e-04,6.543e-03,-1.000,1.488e-02,0.819,0.938,0.951,0.935,0.930,0.930,0.934,0.934,0.935
0.01520,5.00e+08,2.2723705769,2.272,1.603,3.9714,4.029,1,0.000,0.537,0.00,0.00,-1,0,0.00,7.188e-01,2.663e-01,2.635e-03,7.201e-04,6.543e-03,-1.000,1.488e-02,0.762,0.881,0.896,0.883,0.879,0.881,0.886,0.886,0.887
0.01520,5.00e+08,2.2999999523,2.299,1.631,3.9722,4.010,1,0.000,0.537,0.00,0.00,-1,0,0.00,7.188e-01,2.663e-01,2.636e-03,7.202e-04,6.545e-03,-1.000,1.490e-02,0.693,0.810,0.827,0.817,0.814,0.816,0.822,0.823,0.824
0.01520,5.00e+08,2.3194940090,2.319,1.650,3.9727,3.996,1,0.000,0.537,0.00,0.00,-1,0,0.00,7.188e-01,2.663e-01,2.636e-03,7.202e-04,6.545e-03,-1.000,1.491e-02,0.644,0.760,0.778,0.770,0.767,0.770,0.777,0.778,0.779
0.01520,5.00e+08,2.3707871437,2.370,1.702,3.9727,3.954,1,0.000,0.537,0.00,0.00,-1,0,0.00,7.187e-01,2.664e-01,2.637e-03,7.204e-04,6.547e-03,-1.000,1.490e-02,0.515,0.628,0.647,0.641,0.639,0.642,0.648,0.650,0.651
0.01520,5.00e+08,2.4000000954,2.400,1.731,3.9723,3.928,1,0.000,0.537,0.00,0.00,-1,0,0.00,7.186e-01,2.665e-01,2.637e-03,7.206e-04,6.548e-03,-1.000,1.488e-02,0.442,0.553,0.571,0.566,0.564,0.566,0.572,0.573,0.575
0.01520,5.00e+08,2.4448535442,2.445,1.776,3.9709,3.886,1,0.000,0.537,0.00,0.00,-1,0,0.00,7.167e-01,2.684e-01,2.652e-03,7.246e-04,6.584e-03,-1.000,1.496e-02,0.331,0.439,0.455,0.451,0.447,0.449,0.453,0.453,0.455
0.01520,5.00e+08,2.4908134937,2.491,1.821,3.9673,3.834,1,0.000,0.537,0.00,0.00,-1,0,0.00,7.146e-01,2.704e-01,2.668e-03,7.289e-04,6.622e-03,-1.000,1.507e-02,0.217,0.322,0.330,0.322,0.316,0.315,0.314,0.313,0.313
0.01520,5.00e+08,2.5314712524,2.532,1.861,3.9624,3.781,1,0.000,0.537,0.00,0.00,-1,0,0.00,7.126e-01,2.722e-01,2.683e-03,7.329e-04,6.657e-03,-1.000,1.513e-02,0.116,0.220,0.215,0.202,0.193,0.188,0.181,0.177,0.176
0.01520,5.00e+08,2.5659377575,2.566,1.895,3.9567,3.731,1,0.000,0.538,0.00,0.00,-1,0,0.00,7.109e-01,2.739e-01,2.696e-03,7.364e-04,6.689e-03,-1.000,1.520e-02,0.032,0.137,0.118,0.098,0.084,0.074,0.060,0.052,0.050
0.01520,5.00e+08,2.5968384743,2.597,1.925,3.9493,3.676,1,0.000,0.538,0.00,0.00,-1,0,0.00,7.094e-01,2.754e-01,2.709e-03,7.396e-04,6.717e-03,-1.000,1.526e-02,-0.043,0.066,0.027,-0.004,-0.024,-0.040,-0.065,-0.077,-0.081
0.01520,5.00e+08,2.5999999046,2.601,1.928,3.9483,3.670,1,0.000,0.538,0.00,0.00,-1,0,0.00,7.092e-01,2.755e-01,2.710e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,-0.051,0.059,0.017,-0.015,-0.035,-0.052,-0.079,-0.092,-0.096
0.01520,5.00e+08,2.6208057404,2.621,1.948,3.9420,3.628,1,0.000,0.538,0.00,0.00,-1,0,0.00,7.092e-01,2.755e-01,2.710e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,-0.101,0.016,-0.040,-0.082,-0.110,-0.133,-0.169,-0.187,-0.192
0.01520,5.00e+08,2.6461691856,2.647,1.972,3.9333,3.574,1,0.000,0.538,0.00,0.00,-1,0,0.00,7.092e-01,2.755e-01,2.710e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,-0.160,-0.033,-0.109,-0.167,-0.204,-0.236,-0.286,-0.310,-0.317
0.01520,5.00e+08,2.6654000282,2.666,1.991,3.9254,3.527,1,0.000,0.538,0.00,0.00,-1,0,0.00,7.092e-01,2.755e-01,2.710e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,-0.207,-0.065,-0.157,-0.230,-0.277,-0.319,-0.382,-0.413,-0.422
0.01520,5.00e+08,2.6837139130,2.685,2.011,3.9182,3.481,1,0.000,0.538,0.00,0.00,-1,0,0.00,7.092e-01,2.755e-01,2.710e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,-0.256,-0.102,-0.206,-0.294,-0.351,-0.402,-0.476,-0.515,-0.525
0.01520,5.00e+08,2.6978332996,2.699,2.029,3.9148,3.451,1,0.000,0.538,0.00,0.00,-1,0,0.00,7.092e-01,2.755e-01,2.710e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,-0.303,-0.143,-0.250,-0.346,-0.408,-0.463,-0.544,-0.586,-0.597
0.01520,5.00e+08,2.7060167789,2.707,2.052,3.9216,3.457,1,0.000,0.538,0.00,0.00,-1,0,0.00,7.092e-01,2.755e-01,2.710e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,-0.359,-0.214,-0.314,-0.392,-0.443,-0.489,-0.557,-0.592,-0.602
0.01520,5.00e+08,2.7099740505,2.711,2.071,3.9306,3.475,1,0.000,0.538,0.00,0.00,-1,0,0.00,7.092e-01,2.755e-01,2.710e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,-0.406,-0.279,-0.363,-0.419,-0.459,-0.494,-0.547,-0.573,-0.581
0.01520,5.00e+08,2.7115290165,2.712,2.086,3.9397,3.496,1,0.000,0.538,0.00,0.00,-1,0,0.00,7.092e-01,2.755e-01,2.710e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,-0.445,-0.333,-0.397,-0.435,-0.463,-0.488,-0.528,-0.547,-0.553
0.01520,5.00e+08,2.7124314308,2.713,2.104,3.9497,3.519,1,0.000,0.538,0.00,0.00,-1,0,0.00,7.092e-01,2.755e-01,2.710e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,-0.489,-0.391,-0.429,-0.448,-0.466,-0.481,-0.506,-0.517,-0.521
0.01520,5.00e+08,2.7129237652,2.714,2.121,3.9590,3.539,1,0.000,0.538,0.00,0.00,-1,0,0.00,7.092e-01,2.755e-01,2.710e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,-0.533,-0.444,-0.455,-0.459,-0.468,-0.476,-0.487,-0.493,-0.494
0.01520,5.00e+08,2.7132368088,2.714,2.141,3.9681,3.556,1,0.000,0.538,0.00,0.00,-1,0,0.00,7.092e-01,2.755e-01,2.710e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,-0.581,-0.498,-0.482,-0.472,-0.475,-0.475,-0.474,-0.476,-0.474
0.01520,5.00e+08,2.7134611607,2.714,2.161,3.9770,3.570,1,0.000,0.538,0.00,0.00,-1,0,0.00,7.092e-01,2.755e-01,2.710e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,-0.633,-0.554,-0.511,-0.488,-0.485,-0.478,-0.466,-0.464,-0.459
0.01520,5.00e+08,2.7136304379,2.715,2.174,3.9831,3.582,1,0.000,0.538,0.00,0.00,-1,0,0.00,7.092e-01,2.755e-01,2.710e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,-0.664,-0.584,-0.523,-0.492,-0.486,-0.476,-0.456,-0.451,-0.444
0.01520,5.00e+08,2.7137000561,2.715,2.153,3.9786,3.585,2,0.000,0.538,0.00,0.00,-1,0,0.00,7.092e-01,2.755e-01,2.710e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,-0.613,-0.533,-0.485,-0.461,-0.457,-0.450,-0.435,-0.432,-0.427
