Zini,Age,Mini,Mass,logL,logTe,logg,label,McoreTP,C_O,period0,period1,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Umag,Bmag,Vmag,Rmag,Imag,Jmag,Hmag,Kmag
0.0152,1.00E+09,0.450000048,0.45,-1.631,3.5353,4.815,0,0,0.545,0,0,-1,1.72E-15,0,7.09E-01,2.76E-01,2.75E-03,7.41E-04,6.72E-03,-1,1.53E-02,8.847,13.462,12.059,10.538,9.477,8.243,7.069,6.508,6.265
0.0152,1.00E+09,0.5,0.5,-1.476,3.5498,4.764,0,0,0.545,0,0,-1,2.47E-15,0,7.09E-01,2.76E-01,2.75E-03,7.41E-04,6.72E-03,-1,1.53E-02,8.459,12.816,11.457,9.974,8.959,7.826,6.718,6.144,5.91
0.0152,1.00E+09,0.509327769,0.509,-1.444,3.5535,4.755,0,0,0.545,0,0,-1,2.66E-15,0,7.10E-01,2.75E-01,2.74E-03,7.40E-04,6.71E-03,-1,1.53E-02,8.381,12.68,11.329,9.855,8.85,7.741,6.649,6.071,5.84
0.0152,1.00E+09,0.550000012,0.55,-1.315,3.5684,4.719,0,0,0.545,0,0,-1,3.59E-15,0,7.12E-01,2.73E-01,2.73E-03,7.35E-04,6.67E-03,-1,1.52E-02,8.057,12.166,10.825,9.382,8.415,7.396,6.364,5.771,5.554
0.0152,1.00E+09,0.559172571,0.559,-1.284,3.5728,4.713,0,0,0.545,0,0,-1,3.85E-15,0,7.12E-01,2.73E-01,2.72E-03,7.35E-04,6.67E-03,-1,1.52E-02,7.981,12.023,10.708,9.284,8.323,7.315,6.288,5.695,5.484
0.0152,1.00E+09,0.600000024,0.6,-1.153,3.5914,4.687,0,0,0.545,0,0,-1,5.17E-15,0,7.12E-01,2.73E-01,2.72E-03,7.34E-04,6.66E-03,-1,1.51E-02,7.654,11.233,10.097,8.785,7.875,6.98,5.991,5.358,5.199
0.0152,1.00E+09,0.615954518,0.616,-1.101,3.5998,4.68,0,0,0.545,0,0,-1,5.80E-15,0,7.12E-01,2.73E-01,2.72E-03,7.34E-04,6.66E-03,-1,1.52E-02,7.523,10.835,9.763,8.499,7.636,6.852,5.907,5.229,5.101
0.0152,1.00E+09,0.64096117,0.641,-1.021,3.6127,4.669,0,0,0.545,0,0,-1,6.92E-15,0,7.12E-01,2.73E-01,2.72E-03,7.34E-04,6.65E-03,-1,1.52E-02,7.323,10.488,9.427,8.189,7.366,6.655,5.75,5.057,4.941
0.0152,1.00E+09,0.649999976,0.65,-0.993,3.6174,4.666,0,0,0.545,0,0,-1,7.36E-15,0,7.12E-01,2.73E-01,2.72E-03,7.34E-04,6.65E-03,-1,1.52E-02,7.253,10.358,9.304,8.079,7.271,6.586,5.694,4.999,4.887
0.0152,1.00E+09,0.700000048,0.7,-0.839,3.6454,4.656,0,0,0.545,0,0,-1,1.02E-14,0,7.13E-01,2.72E-01,2.72E-03,7.33E-04,6.65E-03,-1,1.51E-02,6.867,9.544,8.596,7.47,6.756,6.19,5.389,4.723,4.634
0.0152,1.00E+09,0.70337981,0.704,-0.828,3.6474,4.656,0,0,0.544,0,0,-1,1.05E-14,0,7.13E-01,2.72E-01,2.71E-03,7.33E-04,6.65E-03,-1,1.51E-02,6.841,9.484,8.547,7.428,6.722,6.163,5.368,4.707,4.62
0.0152,1.00E+09,0.75,0.75,-0.692,3.674,4.653,1,0,0.538,0,0,-1,1.39E-14,0,7.13E-01,2.72E-01,2.68E-03,7.31E-04,6.64E-03,-1,1.51E-02,6.499,8.679,7.917,6.903,6.289,5.801,5.101,4.518,4.447
0.0152,1.00E+09,0.753123939,0.753,-0.683,3.6753,4.651,1,0,0.538,0,0,-1,1.42E-14,0,7.13E-01,2.72E-01,2.68E-03,7.31E-04,6.64E-03,-1,1.51E-02,6.478,8.635,7.882,6.873,6.264,5.779,5.084,4.505,4.435
0.0152,1.00E+09,0.800000012,0.8,-0.56,3.6943,4.63,1,0,0.537,0,0,-1,1.87E-14,0,7.13E-01,2.72E-01,2.67E-03,7.30E-04,6.63E-03,-1,1.51E-02,6.17,7.998,7.391,6.454,5.908,5.464,4.835,4.316,4.256
0.0152,1.00E+09,0.80252701,0.803,-0.553,3.6952,4.629,1,0,0.537,0,0,-1,1.90E-14,0,7.13E-01,2.72E-01,2.67E-03,7.30E-04,6.63E-03,-1,1.51E-02,6.153,7.965,7.366,6.432,5.889,5.448,4.822,4.306,4.246
0.0152,1.00E+09,0.850000024,0.85,-0.434,3.7134,4.607,1,0,0.537,0,0,-1,2.49E-14,0,7.14E-01,2.71E-01,2.67E-03,7.29E-04,6.62E-03,-1,1.50E-02,5.855,7.374,6.919,6.055,5.562,5.154,4.589,4.126,4.074
0.0152,1.00E+09,0.900000036,0.9,-0.315,3.7309,4.582,1,0,0.537,0,0,-1,3.28E-14,0,7.15E-01,2.70E-01,2.66E-03,7.27E-04,6.61E-03,-1,1.50E-02,5.557,6.809,6.488,5.694,5.246,4.867,4.357,3.942,3.897
0.0152,1.00E+09,0.908685088,0.908,-0.294,3.7337,4.577,1,0,0.537,0,0,-1,3.44E-14,0,7.15E-01,2.70E-01,2.66E-03,7.27E-04,6.60E-03,-1,1.50E-02,5.506,6.717,6.417,5.635,5.193,4.819,4.317,3.91,3.866
0.0152,1.00E+09,0.950000048,0.95,-0.2,3.7467,4.554,1,0,0.537,0,0,-1,4.29E-14,0,7.16E-01,2.69E-01,2.66E-03,7.25E-04,6.59E-03,-1,1.50E-02,5.271,6.303,6.094,5.367,4.953,4.6,4.137,3.761,3.721
0.0152,1.00E+09,1,1,-0.09,3.7608,4.523,1,0,0.537,0,0,-1,5.59E-14,0,7.17E-01,2.68E-01,2.64E-03,7.22E-04,6.56E-03,-1,1.49E-02,4.995,5.851,5.729,5.063,4.678,4.348,3.924,3.58,3.546
0.0152,1.00E+09,1.019239545,1.019,-0.049,3.7657,4.51,1,0,0.537,0,0,-1,6.01E-14,0,7.18E-01,2.68E-01,2.64E-03,7.21E-04,6.55E-03,-1,1.49E-02,4.892,5.688,5.595,4.95,4.575,4.253,3.842,3.51,3.477
0.0152,1.00E+09,1.049999952,1.05,0.016,3.7734,4.488,1,0,0.537,0,0,-1,6.73E-14,0,7.19E-01,2.66E-01,2.63E-03,7.18E-04,6.52E-03,-1,1.48E-02,4.729,5.444,5.388,4.776,4.417,4.106,3.716,3.4,3.37
0.0152,1.00E+09,1.100000024,1.1,0.119,3.7848,4.451,1,0,0.537,0,0,-1,8.03E-14,0,7.22E-01,2.63E-01,2.60E-03,7.11E-04,6.46E-03,-1,1.47E-02,4.472,5.078,5.068,4.503,4.166,3.873,3.512,3.221,3.195
0.0152,1.00E+09,1.122865677,1.122,0.165,3.7897,4.434,1,0,0.537,0,0,-1,8.66E-14,0,7.24E-01,2.62E-01,2.59E-03,7.08E-04,6.43E-03,-1,1.46E-02,4.357,4.922,4.928,4.383,4.055,3.77,3.421,3.14,3.115
0.0152,1.00E+09,1.149999976,1.15,0.218,3.7952,4.413,1,0,0.537,0,0,-1,9.45E-14,0,7.26E-01,2.60E-01,2.57E-03,7.03E-04,6.39E-03,-1,1.45E-02,4.224,4.744,4.766,4.244,3.926,3.65,3.315,3.045,3.022
0.0152,1.00E+09,1.200000048,1.2,0.314,3.805,4.375,1,0,0.537,0,0,-1,1.10E-13,0,7.26E-01,2.60E-01,2.58E-03,7.06E-04,6.41E-03,-1,1.46E-02,3.984,4.438,4.479,3.995,3.696,3.434,3.124,2.874,2.853
0.0152,1.00E+09,1.25,1.25,0.405,3.8142,4.338,1,0,0.536,0,0,-1,1.24E-13,0,7.26E-01,2.59E-01,2.58E-03,7.06E-04,6.42E-03,-1,1.46E-02,3.756,4.158,4.21,3.759,3.478,3.231,2.943,2.712,2.693
0.0152,1.00E+09,1.299999952,1.3,0.492,3.8228,4.304,1,0,0.536,0,0,-1,1.38E-13,0,7.26E-01,2.59E-01,2.58E-03,7.05E-04,6.41E-03,-1,1.46E-02,3.541,3.899,3.955,3.536,3.272,3.04,2.771,2.558,2.541
0.0152,1.00E+09,1.308034539,1.308,0.505,3.8243,4.299,1,0,0.536,0,0,-1,1.39E-13,0,7.26E-01,2.59E-01,2.58E-03,7.05E-04,6.41E-03,-1,1.46E-02,3.507,3.86,3.916,3.501,3.24,3.01,2.745,2.535,2.518
0.0152,1.00E+09,1.350000143,1.35,0.574,3.8315,4.272,1,0,0.537,0,0,-1,1.48E-13,0,7.26E-01,2.60E-01,2.58E-03,7.06E-04,6.42E-03,-1,1.46E-02,3.335,3.66,3.715,3.324,3.077,2.859,2.611,2.415,2.399
0.0152,1.00E+09,1.400000095,1.4,0.652,3.8402,4.245,1,0,0.537,0,0,-1,1.54E-13,0,7.26E-01,2.60E-01,2.58E-03,7.06E-04,6.42E-03,-1,1.46E-02,3.139,3.434,3.484,3.122,2.892,2.69,2.461,2.283,2.268
0.0152,1.00E+09,1.44048202,1.441,0.714,3.8479,4.227,1,0,0.537,0,0,-1,1.54E-13,0,7.26E-01,2.59E-01,2.58E-03,7.05E-04,6.41E-03,-1,1.46E-02,2.986,3.259,3.303,2.964,2.75,2.561,2.349,2.186,2.172
0.0152,1.00E+09,1.450000048,1.45,0.728,3.8497,4.222,1,0,0.537,0,0,-1,1.54E-13,0,7.26E-01,2.59E-01,2.58E-03,7.05E-04,6.41E-03,-1,1.46E-02,2.95,3.219,3.261,2.927,2.717,2.531,2.323,2.164,2.15
0.0152,1.00E+09,1.492213249,1.493,0.789,3.858,4.207,1,0,0.536,0,0,-1,1.48E-13,0,7.26E-01,2.59E-01,2.58E-03,7.05E-04,6.41E-03,-1,1.46E-02,2.797,3.048,3.079,2.769,2.575,2.404,2.215,2.071,2.059
0.0152,1.00E+09,1.5,1.5,0.8,3.8594,4.203,1,0,0.536,0,0,-1,1.47E-13,0,7.27E-01,2.59E-01,2.58E-03,7.05E-04,6.40E-03,-1,1.46E-02,2.769,3.017,3.046,2.74,2.549,2.381,2.195,2.054,2.042
0.0152,1.00E+09,1.502309084,1.503,0.804,3.8599,4.203,1,0,0.536,0,0,-1,1.46E-13,0,7.27E-01,2.59E-01,2.58E-03,7.04E-04,6.40E-03,-1,1.46E-02,2.761,3.008,3.036,2.732,2.542,2.375,2.189,2.049,2.037
0.0152,1.00E+09,1.549999952,1.55,0.87,3.8683,4.184,1,0,0.536,0,0,-1,1.30E-13,0,7.27E-01,2.59E-01,2.58E-03,7.04E-04,6.40E-03,-1,1.45E-02,2.595,2.827,2.843,2.563,2.389,2.238,2.07,1.946,1.935
0.0152,1.00E+09,1.553084254,1.553,0.874,3.8688,4.182,1,0,0.536,0,0,-1,1.28E-13,0,7.27E-01,2.59E-01,2.58E-03,7.04E-04,6.40E-03,-1,1.45E-02,2.585,2.816,2.831,2.552,2.38,2.229,2.063,1.94,1.928
0.0152,1.00E+09,1.596085668,1.596,0.932,3.8755,4.163,1,0,0.536,0,0,-1,1.04E-13,0,7.27E-01,2.59E-01,2.57E-03,7.04E-04,6.40E-03,-1,1.45E-02,2.44,2.661,2.665,2.404,2.246,2.108,1.956,1.845,1.834
0.0152,1.00E+09,1.600000024,1.6,0.937,3.876,4.161,1,0,0.536,0,0,-1,1.02E-13,0,7.27E-01,2.59E-01,2.57E-03,7.04E-04,6.40E-03,-1,1.45E-02,2.427,2.648,2.65,2.391,2.234,2.097,1.946,1.836,1.825
0.0152,1.00E+09,1.631622315,1.631,0.979,3.8801,4.144,1,0,0.536,0,0,-1,0,0,7.27E-01,2.59E-01,2.57E-03,7.04E-04,6.40E-03,-1,1.45E-02,2.323,2.538,2.533,2.286,2.137,2.008,1.865,1.763,1.752
0.0152,1.00E+09,1.650000095,1.65,1.003,3.8822,4.133,1,0,0.536,0,0,-1,0,0,7.27E-01,2.59E-01,2.57E-03,7.04E-04,6.40E-03,-1,1.46E-02,2.263,2.476,2.467,2.225,2.081,1.956,1.817,1.719,1.708
0.0152,1.00E+09,1.668268681,1.668,1.027,3.8841,4.122,1,0,0.536,0,0,-1,0,0,7.27E-01,2.59E-01,2.57E-03,7.04E-04,6.40E-03,-1,1.46E-02,2.204,2.414,2.401,2.165,2.025,1.904,1.769,1.674,1.663
0.0152,1.00E+09,1.700000048,1.7,1.068,3.8872,4.101,1,0,0.537,0,0,-1,0,0,7.27E-01,2.59E-01,2.57E-03,7.04E-04,6.40E-03,-1,1.46E-02,2.101,2.308,2.288,2.061,1.927,1.813,1.684,1.595,1.584
0.0152,1.00E+09,1.73475945,1.734,1.112,3.8901,4.077,1,0,0.537,0,0,-1,0,0,7.27E-01,2.59E-01,2.57E-03,7.04E-04,6.40E-03,-1,1.45E-02,1.989,2.193,2.165,1.947,1.821,1.713,1.589,1.505,1.495
0.0152,1.00E+09,1.75,1.749,1.132,3.8911,4.066,1,0,0.537,0,0,-1,0,0,7.27E-01,2.59E-01,2.58E-03,7.04E-04,6.40E-03,-1,1.45E-02,1.94,2.144,2.112,1.898,1.774,1.668,1.547,1.464,1.454
0.0152,1.00E+09,1.77145648,1.771,1.159,3.8925,4.049,1,0,0.537,0,0,-1,0,0,7.27E-01,2.59E-01,2.58E-03,7.04E-04,6.40E-03,-1,1.45E-02,1.872,2.074,2.039,1.829,1.708,1.605,1.486,1.406,1.396
0.0152,1.00E+09,1.799999952,1.799,1.196,3.8935,4.024,1,0,0.537,0,0,-1,0,0,7.27E-01,2.59E-01,2.58E-03,7.04E-04,6.40E-03,-1,1.46E-02,1.781,1.982,1.942,1.737,1.619,1.518,1.402,1.324,1.313
0.0152,1.00E+09,1.800990462,1.8,1.197,3.8936,4.023,1,0,0.537,0,0,-1,0,0,7.27E-01,2.59E-01,2.58E-03,7.04E-04,6.40E-03,-1,1.46E-02,1.777,1.979,1.939,1.734,1.616,1.515,1.399,1.321,1.31
0.0152,1.00E+09,1.827436924,1.827,1.231,3.894,3.997,1,0,0.537,0,0,-1,0,0,7.27E-01,2.59E-01,2.58E-03,7.05E-04,6.40E-03,-1,1.45E-02,1.693,1.895,1.851,1.648,1.532,1.432,1.316,1.24,1.229
0.0152,1.00E+09,1.850000024,1.849,1.26,3.8938,3.973,1,0,0.537,0,0,-1,0,0,7.27E-01,2.59E-01,2.58E-03,7.05E-04,6.40E-03,-1,1.46E-02,1.621,1.824,1.777,1.575,1.459,1.36,1.244,1.168,1.157
0.0152,1.00E+09,1.85992825,1.859,1.272,3.8936,3.962,1,0,0.537,0,0,-1,0,0,7.26E-01,2.59E-01,2.58E-03,7.05E-04,6.40E-03,-1,1.46E-02,1.59,1.793,1.744,1.543,1.427,1.328,1.211,1.135,1.124
0.0152,1.00E+09,1.887321472,1.887,1.307,3.8925,3.929,1,0,0.537,0,0,-1,0,0,7.26E-01,2.59E-01,2.58E-03,7.05E-04,6.40E-03,-1,1.46E-02,1.504,1.708,1.657,1.456,1.338,1.238,1.119,1.041,1.03
0.0152,1.00E+09,1.900000095,1.9,1.322,3.8915,3.912,1,0,0.537,0,0,-1,0,0,7.26E-01,2.59E-01,2.58E-03,7.05E-04,6.41E-03,-1,1.46E-02,1.464,1.671,1.619,1.415,1.296,1.194,1.073,0.994,0.983
0.0152,1.00E+09,1.920080423,1.92,1.347,3.8897,3.885,1,0,0.537,0,0,-1,0,0,7.26E-01,2.59E-01,2.58E-03,7.06E-04,6.41E-03,-1,1.46E-02,1.402,1.611,1.558,1.352,1.23,1.125,1.001,0.919,0.908
0.0152,1.00E+09,1.950000167,1.95,1.384,3.8855,3.838,1,0,0.537,0,0,-1,0,0,7.26E-01,2.60E-01,2.58E-03,7.06E-04,6.41E-03,-1,1.46E-02,1.309,1.527,1.473,1.257,1.128,1.017,0.884,0.796,0.784
0.0152,1.00E+09,1.975750804,1.976,1.415,3.8805,3.793,1,0,0.537,0,0,-1,0,0,7.26E-01,2.60E-01,2.58E-03,7.06E-04,6.42E-03,-1,1.46E-02,1.232,1.459,1.406,1.178,1.04,0.92,0.778,0.682,0.669
0.0152,1.00E+09,2,2.001,1.444,3.8742,3.744,1,0,0.537,0,0,-1,0,0,7.26E-01,2.60E-01,2.58E-03,7.07E-04,6.42E-03,-1,1.46E-02,1.161,1.401,1.35,1.106,0.956,0.825,0.67,0.565,0.551
0.0152,1.00E+09,2.002102375,2.003,1.446,3.8736,3.74,1,0,0.537,0,0,-1,0,0,7.26E-01,2.60E-01,2.58E-03,7.07E-04,6.42E-03,-1,1.46E-02,1.154,1.396,1.345,1.1,0.949,0.817,0.661,0.555,0.54
0.0152,1.00E+09,2.022082329,2.023,1.469,3.8668,3.694,1,0,0.537,0,0,-1,0,0,7.26E-01,2.60E-01,2.59E-03,7.07E-04,6.42E-03,-1,1.46E-02,1.097,1.354,1.305,1.042,0.878,0.734,0.563,0.446,0.431
0.0152,1.00E+09,2.04260397,2.043,1.493,3.8585,3.642,1,0,0.537,0,0,-1,0,0,7.25E-01,2.60E-01,2.59E-03,7.07E-04,6.43E-03,-1,1.46E-02,1.039,1.317,1.272,0.986,0.806,0.648,0.459,0.328,0.312
0.0152,1.00E+09,2.049999952,2.05,1.501,3.8553,3.622,1,0,0.537,0,0,-1,0,0,7.25E-01,2.60E-01,2.59E-03,7.07E-04,6.43E-03,-1,1.46E-02,1.018,1.305,1.261,0.966,0.78,0.616,0.421,0.284,0.267
0.0152,1.00E+09,2.063480854,2.063,1.516,3.8489,3.585,1,0,0.537,0,0,-1,0,0,7.25E-01,2.60E-01,2.59E-03,7.08E-04,6.43E-03,-1,1.46E-02,0.981,1.287,1.244,0.932,0.732,0.558,0.349,0.2,0.182
0.0152,1.00E+09,2.077397347,2.077,1.531,3.8414,3.542,1,0,0.537,0,0,-1,0,0,7.25E-01,2.60E-01,2.59E-03,7.08E-04,6.43E-03,-1,1.46E-02,0.942,1.273,1.232,0.897,0.683,0.495,0.269,0.107,0.087
0.0152,1.00E+09,2.093651533,2.093,1.553,3.8341,3.494,1,0,0.537,0,0,-1,0,0,7.25E-01,2.61E-01,2.59E-03,7.08E-04,6.44E-03,-1,1.46E-02,0.887,1.245,1.204,0.847,0.619,0.417,0.175,-0.001,-0.022
0.0152,1.00E+09,2.099999905,2.1,1.563,3.832,3.477,1,0,0.537,0,0,-1,0,0,7.25E-01,2.61E-01,2.59E-03,7.08E-04,6.44E-03,-1,1.46E-02,0.862,1.229,1.187,0.823,0.591,0.386,0.139,-0.041,-0.062
0.0152,1.00E+09,2.101088285,2.101,1.565,3.8317,3.474,1,0,0.537,0,0,-1,0,0,7.25E-01,2.61E-01,2.59E-03,7.08E-04,6.44E-03,-1,1.46E-02,0.858,1.227,1.184,0.819,0.586,0.381,0.133,-0.048,-0.069
0.0152,1.00E+09,2.106958628,2.106,1.586,3.8377,3.478,1,0,0.537,0,0,-1,0,0,7.25E-01,2.61E-01,2.59E-03,7.08E-04,6.44E-03,-1,1.46E-02,0.804,1.15,1.104,0.76,0.539,0.345,0.111,-0.058,-0.078
0.0152,1.00E+09,2.110456467,2.11,1.608,3.847,3.494,1,0,0.537,0,0,-1,0,0,7.25E-01,2.61E-01,2.59E-03,7.08E-04,6.44E-03,-1,1.46E-02,0.749,1.066,1.013,0.698,0.497,0.32,0.107,-0.044,-0.063
0.0152,1.00E+09,2.111806154,2.111,1.627,3.8569,3.515,1,0,0.537,0,0,-1,0,0,7.25E-01,2.61E-01,2.59E-03,7.09E-04,6.44E-03,-1,1.46E-02,0.701,0.99,0.93,0.644,0.463,0.305,0.113,-0.018,-0.036
0.0152,1.00E+09,2.112496138,2.112,1.647,3.8668,3.535,1,0,0.537,0,0,-1,0,0,7.25E-01,2.61E-01,2.59E-03,7.09E-04,6.44E-03,-1,1.46E-02,0.653,0.917,0.848,0.592,0.432,0.292,0.121,0.007,-0.009
0.0152,1.00E+09,2.112899065,2.112,1.667,3.8767,3.554,1,0,0.537,0,0,-1,0,0,7.25E-01,2.61E-01,2.59E-03,7.09E-04,6.44E-03,-1,1.46E-02,0.602,0.843,0.764,0.538,0.398,0.277,0.126,0.029,0.014
0.0152,1.00E+09,2.113146544,2.113,1.69,3.8863,3.57,1,0,0.537,0,0,-1,0,0,7.25E-01,2.61E-01,2.59E-03,7.09E-04,6.44E-03,-1,1.46E-02,0.545,0.767,0.679,0.482,0.363,0.259,0.127,0.045,0.031
0.0152,1.00E+09,2.113312721,2.113,1.713,3.8953,3.583,1,0,0.537,0,0,-1,0,0,7.25E-01,2.61E-01,2.59E-03,7.09E-04,6.44E-03,-1,1.46E-02,0.487,0.691,0.595,0.427,0.326,0.238,0.123,0.054,0.041
0.0152,1.00E+09,2.113419771,2.113,1.724,3.9003,3.592,1,0,0.537,0,0,-1,0,0,7.25E-01,2.61E-01,2.59E-03,7.09E-04,6.44E-03,-1,1.46E-02,0.459,0.654,0.555,0.404,0.312,0.232,0.126,0.064,0.052
0.0152,1.00E+09,2.113481522,2.113,1.7,3.8955,3.597,2,0,0.537,0,0,-1,0,0,7.25E-01,2.61E-01,2.59E-03,7.09E-04,6.44E-03,-1,1.46E-02,0.519,0.723,0.629,0.461,0.359,0.271,0.156,0.088,0.075
0.0152,1.00E+09,2.113539696,2.113,1.674,3.8881,3.594,2,0,0.537,0,0,-1,0,0,7.25E-01,2.61E-01,2.59E-03,7.09E-04,6.44E-03,-1,1.46E-02,0.586,0.804,0.716,0.524,0.408,0.307,0.178,0.099,0.085
0.0152,1.00E+09,2.113595247,2.113,1.656,3.8791,3.575,2,0,0.537,0,0,-1,0,0,7.25E-01,2.61E-01,2.59E-03,7.09E-04,6.44E-03,-1,1.46E-02,0.63,0.865,0.786,0.566,0.431,0.314,0.168,0.075,0.06
0.0152,1.00E+09,2.113670349,2.113,1.65,3.8676,3.536,2,0,0.537,0,0,-1,0,0,7.25E-01,2.61E-01,2.59E-03,7.09E-04,6.44E-03,-1,1.46E-02,0.646,0.907,0.837,0.584,0.425,0.287,0.118,0.005,-0.011
0.0152,1.00E+09,2.113759041,2.113,1.656,3.856,3.483,2,0,0.537,0,0,-1,0,0,7.25E-01,2.61E-01,2.59E-03,7.09E-04,6.44E-03,-1,1.46E-02,0.63,0.922,0.859,0.572,0.39,0.231,0.037,-0.095,-0.113
0.0152,1.00E+09,2.113863707,2.113,1.664,3.8444,3.429,2,0,0.537,0,0,-1,0,0,7.25E-01,2.61E-01,2.59E-03,7.09E-04,6.44E-03,-1,1.46E-02,0.61,0.937,0.879,0.558,0.353,0.172,-0.047,-0.201,-0.221
0.0152,1.00E+09,2.113981962,2.113,1.669,3.8328,3.378,2,0,0.537,0,0,-1,0,0,7.25E-01,2.61E-01,2.59E-03,7.09E-04,6.44E-03,-1,1.46E-02,0.598,0.968,0.912,0.554,0.326,0.124,-0.121,-0.297,-0.319
0.0152,1.00E+09,2.114113092,2.114,1.67,3.8216,3.331,2,0,0.537,0,0,-1,0,0,7.25E-01,2.61E-01,2.59E-03,7.09E-04,6.44E-03,-1,1.46E-02,0.595,1.013,0.957,0.561,0.31,0.088,-0.183,-0.382,-0.406
0.0152,1.00E+09,2.114257336,2.114,1.668,3.8109,3.291,2,0,0.537,0,0,-1,0,0,7.25E-01,2.61E-01,2.59E-03,7.09E-04,6.44E-03,-1,1.46E-02,0.599,1.073,1.01,0.575,0.303,0.063,-0.233,-0.454,-0.48
0.0152,1.00E+09,2.114419937,2.114,1.664,3.801,3.255,2,0,0.537,0,0,-1,0,0,7.25E-01,2.61E-01,2.59E-03,7.09E-04,6.44E-03,-1,1.46E-02,0.609,1.144,1.07,0.597,0.305,0.047,-0.273,-0.515,-0.543
